"Plot Title: Salinity_Carolina_8-16-22_2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182877)","Temp, °F (SEN S/N: 20182877)","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
06/05/22 03:30:00,0.0,69.98,,,,,
06/05/22 04:00:00,0.0,70.07,,,,,
06/05/22 04:30:00,0.0,70.11,,,,,
06/05/22 05:00:00,0.0,70.18,,,,,
06/05/22 05:30:00,0.0,70.21,,,,,
06/05/22 06:00:00,0.0,70.27,,,,,
06/05/22 06:30:00,0.0,70.30,,,,,
06/05/22 07:00:00,0.0,70.34,,,,,
06/05/22 07:30:00,0.0,70.39,,,,,
06/05/22 08:00:00,0.0,70.43,,,,,
06/05/22 08:30:00,0.0,70.47,,,,,
06/05/22 09:00:00,0.0,70.52,,,,,
06/05/22 09:30:00,0.0,70.56,,,,,
06/05/22 10:00:00,0.0,70.61,,,,,
06/05/22 10:30:00,0.0,70.65,,,,,
06/05/22 11:00:00,0.0,70.72,,,,,
06/05/22 11:30:00,0.0,70.70,,,,,
06/05/22 12:00:00,0.0,70.77,,,,,
06/05/22 12:30:00,0.0,70.81,,,,,
06/05/22 13:00:00,0.0,70.84,,,,,
06/05/22 13:30:00,0.0,70.92,,,,,
06/05/22 14:00:00,0.0,70.97,,,,,
06/05/22 14:30:00,0.0,71.06,,,,,
06/05/22 15:00:00,0.0,71.10,,,,,
06/05/22 15:30:00,0.0,71.19,,,,,
06/05/22 16:00:00,0.0,71.29,,,,,
06/05/22 16:30:00,0.0,71.35,,,,,
06/05/22 17:00:00,0.0,71.40,,,,,
06/05/22 17:30:00,0.0,71.44,,,,,
06/05/22 18:00:00,0.0,71.46,,,,,
06/05/22 18:30:00,0.0,71.42,,,,,
06/05/22 19:00:00,0.0,71.42,,,,,
06/05/22 19:30:00,0.0,71.40,,,,,
06/05/22 20:00:00,0.0,71.42,,,,,
06/05/22 20:30:00,0.0,71.38,,,,,
06/05/22 21:00:00,0.0,71.40,,,,,
06/05/22 21:30:00,0.0,71.29,,,,,
06/05/22 22:00:00,0.0,71.04,,,,,
