Year Day	Temperature C	SalinityConst	pHConstSal	Battery Voltage	DateStr	TimeStr
146.2014	15.97	35.00	8.0677	11.43	2023-05-26	04:50:00
146.2431	15.60	35.00	8.0850	11.42	2023-05-26	05:50:00
146.2847	15.53	35.00	8.0546	11.41	2023-05-26	06:50:00
146.3264	15.53	35.00	7.9989	11.41	2023-05-26	07:50:00
146.3681	15.49	35.00	7.9696	11.40	2023-05-26	08:50:00
146.4097	15.42	35.00	7.9728	11.40	2023-05-26	09:50:00
146.4514	15.42	35.00	8.0562	11.40	2023-05-26	10:50:00
146.4931	15.42	35.00	7.9365	11.39	2023-05-26	11:50:00
146.5347	15.56	35.00	7.9264	11.39	2023-05-26	12:50:00
146.5764	15.81	35.00	7.8752	11.39	2023-05-26	13:50:00
146.6181	16.53	35.00	7.7470	11.39	2023-05-26	14:50:00
146.6597	17.26	35.00	7.6113	11.39	2023-05-26	15:50:00
146.7014	17.76	35.00	7.7814	11.40	2023-05-26	16:50:00
146.7431	16.72	35.00	8.0452	11.40	2023-05-26	17:50:00
146.7847	16.93	35.00	8.0622	11.39	2023-05-26	18:50:00
146.8264	17.71	35.00	8.0844	11.39	2023-05-26	19:50:00
146.8681	17.85	35.00	8.0881	11.39	2023-05-26	20:50:00
146.9097	17.61	35.00	8.1105	11.39	2023-05-26	21:50:00
146.9514	17.66	35.00	8.1787	11.39	2023-05-26	22:50:00
146.9931	17.59	35.00	8.0891	11.38	2023-05-26	23:50:00
147.0347	17.47	35.00	8.0199	11.38	2023-05-27	00:50:00
147.0764	17.64	35.00	7.9793	11.37	2023-05-27	01:50:00
147.1181	17.54	35.00	7.8976	11.37	2023-05-27	02:50:00
147.1597	17.64	35.00	7.8098	11.37	2023-05-27	03:50:00
147.2014	17.40	35.00	7.9620	11.37	2023-05-27	04:50:00
147.2431	16.53	35.00	8.0932	11.36	2023-05-27	05:50:00
147.2847	16.02	35.00	8.0960	11.35	2023-05-27	06:50:00
147.3264	15.88	35.00	8.0755	11.34	2023-05-27	07:50:00
147.3681	15.72	35.00	8.0292	11.34	2023-05-27	08:50:00
147.4097	15.70	35.00	8.0083	11.33	2023-05-27	09:50:00
147.4514	15.81	35.00	8.0552	11.33	2023-05-27	10:50:00
147.4931	15.84	35.00	8.0409	11.33	2023-05-27	11:50:00
147.5347	15.86	35.00	7.9691	11.32	2023-05-27	12:50:00
147.5764	16.11	35.00	7.9507	11.32	2023-05-27	13:50:00
147.6181	16.84	35.00	7.8896	11.32	2023-05-27	14:50:00
147.6597	17.97	35.00	7.7448	11.33	2023-05-27	15:50:00
147.7014	18.59	35.00	7.7318	11.33	2023-05-27	16:50:00
147.7431	18.21	35.00	7.9140	11.34	2023-05-27	17:50:00
147.7847	17.88	35.00	8.1070	11.33	2023-05-27	18:50:00
147.8264	18.09	35.00	8.1217	11.33	2023-05-27	19:50:00
147.8681	18.42	35.00	8.1182	11.33	2023-05-27	20:50:00
147.9097	18.49	35.00	8.1448	11.33	2023-05-27	21:50:00
147.9514	18.45	35.00	8.1140	11.33	2023-05-27	22:50:00
147.9931	18.47	35.00	8.1764	11.32	2023-05-27	23:50:00
148.0347	18.33	35.00	8.0990	11.32	2023-05-28	00:50:00
148.0764	18.26	35.00	8.0643	11.32	2023-05-28	01:50:00
148.1181	18.21	35.00	8.0119	11.31	2023-05-28	02:50:00
148.1597	18.21	35.00	7.9291	11.31	2023-05-28	03:50:00
148.2014	18.40	35.00	7.8693	11.31	2023-05-28	04:50:00
148.2431	18.28	35.00	7.9487	11.30	2023-05-28	05:50:00
148.2847	17.85	35.00	8.0785	11.30	2023-05-28	06:50:00
148.3264	17.64	35.00	8.1041	11.29	2023-05-28	07:50:00
148.3681	17.64	35.00	8.1049	11.29	2023-05-28	08:50:00
148.4097	17.54	35.00	8.1022	11.29	2023-05-28	09:50:00
148.4514	17.43	35.00	8.1172	11.28	2023-05-28	10:50:00
148.4931	17.43	35.00	8.1586	11.28	2023-05-28	11:50:00
148.5347	17.52	35.00	8.0747	11.28	2023-05-28	12:50:00
148.5764	17.73	35.00	8.0339	11.27	2023-05-28	13:50:00
148.6181	18.02	35.00	8.0005	11.27	2023-05-28	14:50:00
148.6597	18.47	35.00	7.9186	11.27	2023-05-28	15:50:00
148.7014	19.21	35.00	7.7855	11.28	2023-05-28	16:50:00
148.7431	19.72	35.00	7.8335	11.28	2023-05-28	17:50:00
148.7847	19.43	35.00	8.0380	11.28	2023-05-28	18:50:00
148.8264	19.43	35.00	8.1615	11.28	2023-05-28	19:50:00
148.8681	19.41	35.00	8.1827	11.28	2023-05-28	20:50:00
148.9097	19.48	35.00	8.1566	11.28	2023-05-28	21:50:00
148.9514	19.24	35.00	8.1472	11.27	2023-05-28	22:50:00
148.9931	19.12	35.00	8.1641	11.27	2023-05-28	23:50:00
149.0347	19.07	35.00	8.1912	11.26	2023-05-29	00:50:00
149.0764	18.95	35.00	8.1229	11.26	2023-05-29	01:50:00
149.1181	18.92	35.00	8.0637	11.26	2023-05-29	02:50:00
149.1597	19.00	35.00	8.0319	11.25	2023-05-29	03:50:00
149.2014	19.00	35.00	7.9746	11.25	2023-05-29	04:50:00
149.2431	19.09	35.00	7.9073	11.25	2023-05-29	05:50:00
149.2847	18.88	35.00	7.9696	11.25	2023-05-29	06:50:00
149.3264	18.28	35.00	8.1284	11.24	2023-05-29	07:50:00
149.3681	18.16	35.00	8.1130	11.24	2023-05-29	08:50:00
149.4097	18.04	35.00	8.1228	11.23	2023-05-29	09:50:00
149.4514	17.90	35.00	8.1007	11.23	2023-05-29	10:50:00
149.4931	17.64	35.00	8.1270	11.22	2023-05-29	11:50:00
149.5347	17.73	35.00	8.1576	11.22	2023-05-29	12:50:00
149.5764	17.88	35.00	8.0878	11.21	2023-05-29	13:50:00
149.6181	18.14	35.00	8.0442	11.21	2023-05-29	14:50:00
149.6597	18.47	35.00	8.0197	11.22	2023-05-29	15:50:00
149.7014	19.04	35.00	7.9607	11.22	2023-05-29	16:50:00
149.7431	19.57	35.00	7.9154	11.22	2023-05-29	17:50:00
149.7847	19.67	35.00	8.0134	11.22	2023-05-29	18:50:00
149.8264	19.14	35.00	8.2120	11.22	2023-05-29	19:50:00
149.8681	19.09	35.00	8.2470	11.22	2023-05-29	20:50:00
149.9097	19.02	35.00	8.2254	11.21	2023-05-29	21:50:00
149.9514	18.85	35.00	8.1709	11.21	2023-05-29	22:50:00
149.9931	18.64	35.00	8.1671	11.21	2023-05-29	23:50:00
150.0347	18.42	35.00	8.1615	11.20	2023-05-30	00:50:00
150.0764	18.35	35.00	8.1992	11.20	2023-05-30	01:50:00
150.1181	18.28	35.00	8.1209	11.19	2023-05-30	02:50:00
150.1597	18.28	35.00	8.0847	11.19	2023-05-30	03:50:00
150.2014	18.26	35.00	8.0304	11.18	2023-05-30	04:50:00
150.2431	18.16	35.00	7.9661	11.18	2023-05-30	05:50:00
150.2847	18.21	35.00	7.9146	11.18	2023-05-30	06:50:00
150.3264	18.02	35.00	7.9794	11.18	2023-05-30	07:50:00
150.3681	17.54	35.00	8.1135	11.17	2023-05-30	08:50:00
150.4097	17.31	35.00	8.1405	11.17	2023-05-30	09:50:00
150.4514	17.17	35.00	8.1248	11.16	2023-05-30	10:50:00
150.4931	17.14	35.00	8.1308	11.15	2023-05-30	11:50:00
150.5347	17.19	35.00	8.1608	11.15	2023-05-30	12:50:00
150.5764	17.31	35.00	8.1890	11.14	2023-05-30	13:50:00
150.6181	17.69	35.00	8.1282	11.15	2023-05-30	14:50:00
150.6597	17.88	35.00	8.0776	11.14	2023-05-30	15:50:00
150.7014	18.21	35.00	8.0367	11.15	2023-05-30	16:50:00
150.7431	18.90	35.00	7.9545	11.15	2023-05-30	17:50:00
150.7847	19.48	35.00	7.9107	11.15	2023-05-30	18:50:00
150.8264	19.57	35.00	8.0068	11.16	2023-05-30	19:50:00
150.8681	19.19	35.00	8.2146	11.16	2023-05-30	20:50:00
150.9097	19.12	35.00	8.2260	11.15	2023-05-30	21:50:00
150.9514	19.02	35.00	8.2342	11.15	2023-05-30	22:50:00
150.9931	18.80	35.00	8.1978	11.14	2023-05-30	23:50:00
151.0347	18.54	35.00	8.1777	11.14	2023-05-31	00:50:00
151.0764	18.37	35.00	8.2145	11.14	2023-05-31	01:50:00
151.1181	18.33	35.00	8.1752	11.13	2023-05-31	02:50:00
151.1597	18.26	35.00	8.0934	11.13	2023-05-31	03:50:00
151.2014	18.23	35.00	8.0450	11.13	2023-05-31	04:50:00
151.2431	18.18	35.00	7.9977	11.12	2023-05-31	05:50:00
151.2847	18.23	35.00	7.8510	11.12	2023-05-31	06:50:00
151.3264	18.28	35.00	7.7857	11.12	2023-05-31	07:50:00
151.3681	18.02	35.00	7.8920	11.11	2023-05-31	08:50:00
151.4097	17.45	35.00	8.1195	11.11	2023-05-31	09:50:00
151.4514	17.40	35.00	8.1591	11.10	2023-05-31	10:50:00
151.4931	17.36	35.00	8.1402	11.10	2023-05-31	11:50:00
151.5347	17.40	35.00	8.1348	11.10	2023-05-31	12:50:00
151.5764	17.64	35.00	8.1652	11.09	2023-05-31	13:50:00
151.6181	17.85	35.00	8.1470	11.09	2023-05-31	14:50:00
151.6597	18.21	35.00	8.0863	11.09	2023-05-31	15:50:00
151.7014	18.47	35.00	8.0663	11.09	2023-05-31	16:50:00
151.7431	18.95	35.00	8.0130	11.10	2023-05-31	17:50:00
151.7847	19.77	35.00	7.9175	11.10	2023-05-31	18:50:00
151.8264	20.35	35.00	7.9343	11.10	2023-05-31	19:50:00
151.8681	19.87	35.00	8.0964	11.11	2023-05-31	20:50:00
151.9097	19.74	35.00	8.1816	11.11	2023-05-31	21:50:00
151.9514	19.60	35.00	8.1850	11.10	2023-05-31	22:50:00
151.9931	19.50	35.00	8.1586	11.10	2023-05-31	23:50:00
152.0347	19.41	35.00	8.1500	11.10	2023-06-01	00:50:00
152.0764	19.41	35.00	8.1582	11.10	2023-06-01	01:50:00
152.1181	19.43	35.00	8.1834	11.09	2023-06-01	02:50:00
152.1597	19.38	35.00	8.1421	11.09	2023-06-01	03:50:00
152.2014	19.26	35.00	8.0399	11.09	2023-06-01	04:50:00
152.2431	19.19	35.00	7.9822	11.08	2023-06-01	05:50:00
152.2847	19.19	35.00	7.8565	11.08	2023-06-01	06:50:00
152.3264	19.43	35.00	7.7266	11.08	2023-06-01	07:50:00
152.3681	19.60	35.00	7.6543	11.08	2023-06-01	08:50:00
152.4097	19.31	35.00	7.8457	11.08	2023-06-01	09:50:00
152.4514	18.42	35.00	8.0988	11.07	2023-06-01	10:50:00
152.4931	18.26	35.00	8.0644	11.07	2023-06-01	11:50:00
152.5347	18.33	35.00	0.0000	11.06	2023-06-01	12:50:00
152.5764	18.61	35.00	8.0739	11.06	2023-06-01	13:50:00
152.6181	18.78	35.00	8.1142	11.06	2023-06-01	14:50:00
152.6597	18.88	35.00	8.1901	11.06	2023-06-01	15:50:00
152.7014	19.55	35.00	8.0464	11.06	2023-06-01	16:50:00
152.7431	19.72	35.00	8.0284	11.06	2023-06-01	17:50:00
152.7847	20.25	35.00	7.9963	11.06	2023-06-01	18:50:00
152.8264	21.29	35.00	7.9069	11.07	2023-06-01	19:50:00
152.8681	21.83	35.00	7.9967	11.07	2023-06-01	20:50:00
152.9097	20.62	35.00	8.1665	11.07	2023-06-01	21:50:00
152.9514	20.38	35.00	8.1774	11.07	2023-06-01	22:50:00
152.9931	20.28	35.00	8.1520	11.06	2023-06-01	23:50:00
153.0347	20.35	35.00	8.1191	11.06	2023-06-02	00:50:00
153.0764	20.33	35.00	8.0892	11.06	2023-06-02	01:50:00
153.1181	20.23	35.00	8.0988	11.05	2023-06-02	02:50:00
153.1597	20.08	35.00	8.1310	11.05	2023-06-02	03:50:00
153.2014	20.04	35.00	8.0695	11.04	2023-06-02	04:50:00
153.2431	20.06	35.00	8.0082	11.04	2023-06-02	05:50:00
153.2847	19.91	35.00	7.9277	11.04	2023-06-02	06:50:00
153.3264	19.84	35.00	7.7945	11.04	2023-06-02	07:50:00
153.3681	20.11	35.00	7.6191	11.04	2023-06-02	08:50:00
153.4097	20.43	35.00	7.5499	11.04	2023-06-02	09:50:00
153.4514	20.08	35.00	7.7572	11.04	2023-06-02	10:50:00
153.4931	19.21	35.00	8.0415	11.03	2023-06-02	11:50:00
153.5347	19.70	35.00	8.0819	11.03	2023-06-02	12:50:00
153.5764	19.72	35.00	8.0622	11.03	2023-06-02	13:50:00
153.6181	20.13	35.00	8.1178	11.02	2023-06-02	14:50:00
153.6597	20.38	35.00	8.1370	11.03	2023-06-02	15:50:00
153.7014	20.52	35.00	8.1883	11.03	2023-06-02	16:50:00
153.7431	20.99	35.00	8.0920	11.03	2023-06-02	17:50:00
153.7847	21.19	35.00	8.0552	11.03	2023-06-02	18:50:00
153.8264	21.71	35.00	8.0082	11.03	2023-06-02	19:50:00
153.8681	22.56	35.00	7.9508	11.04	2023-06-02	20:50:00
153.9097	22.71	35.00	8.0387	11.04	2023-06-02	21:50:00
153.9514	20.94	35.00	8.1105	11.03	2023-06-02	22:50:00
153.9931	20.38	35.00	8.1203	11.03	2023-06-02	23:50:00
154.0347	20.18	35.00	8.1009	11.02	2023-06-03	00:50:00
154.0764	20.08	35.00	8.0719	11.01	2023-06-03	01:50:00
154.1181	20.30	35.00	8.0673	11.01	2023-06-03	02:50:00
154.1597	19.99	35.00	8.0642	11.01	2023-06-03	03:50:00
154.2014	19.72	35.00	8.1005	11.00	2023-06-03	04:50:00
154.2431	19.79	35.00	8.0234	11.00	2023-06-03	05:50:00
154.2847	19.89	35.00	7.9618	11.00	2023-06-03	06:50:00
154.3264	19.62	35.00	7.8680	10.99	2023-06-03	07:50:00
154.3681	19.55	35.00	7.7200	10.99	2023-06-03	08:50:00
154.4097	19.89	35.00	7.5397	10.99	2023-06-03	09:50:00
154.4514	20.21	35.00	7.4997	10.99	2023-06-03	10:50:00
154.4931	19.89	35.00	7.7761	10.99	2023-06-03	11:50:00
154.5347	18.09	35.00	7.9883	10.98	2023-06-03	12:50:00
154.5764	18.04	35.00	8.0346	10.96	2023-06-03	13:50:00
154.6181	18.04	35.00	8.0586	10.96	2023-06-03	14:50:00
154.6597	18.04	35.00	8.0956	10.96	2023-06-03	15:50:00
154.7014	17.90	35.00	8.1229	10.95	2023-06-03	16:50:00
154.7431	17.88	35.00	8.1087	10.95	2023-06-03	17:50:00
154.7847	17.90	35.00	8.0577	10.95	2023-06-03	18:50:00
154.8264	17.85	35.00	8.0333	10.94	2023-06-03	19:50:00
154.8681	17.92	35.00	7.9647	10.94	2023-06-03	20:50:00
154.9097	18.28	35.00	7.9634	10.94	2023-06-03	21:50:00
154.9514	17.52	35.00	8.0968	10.94	2023-06-03	22:50:00
154.9931	17.14	35.00	8.1073	10.93	2023-06-03	23:50:00
155.0347	16.81	35.00	8.0930	10.92	2023-06-04	00:50:00
155.0764	16.65	35.00	8.0931	10.92	2023-06-04	01:50:00
155.1181	16.56	35.00	8.0779	10.91	2023-06-04	02:50:00
155.1597	16.39	35.00	8.0860	10.91	2023-06-04	03:50:00
155.2014	16.35	35.00	8.1119	10.90	2023-06-04	04:50:00
155.2431	16.35	35.00	8.2370	10.90	2023-06-04	05:50:00
155.2847	16.21	35.00	8.0654	10.89	2023-06-04	06:50:00
155.3264	15.95	35.00	7.9775	10.89	2023-06-04	07:50:00
155.3681	15.44	35.00	7.8893	10.88	2023-06-04	08:50:00
155.4097	15.26	35.00	7.7646	10.88	2023-06-04	09:50:00
155.4514	15.42	35.00	7.6314	10.87	2023-06-04	10:50:00
155.4931	15.58	35.00	7.6794	10.87	2023-06-04	11:50:00
155.5347	15.81	35.00	8.0108	10.87	2023-06-04	12:50:00
155.5764	15.93	35.00	8.1061	10.87	2023-06-04	13:50:00
155.6181	16.02	35.00	8.0999	10.87	2023-06-04	14:50:00
155.6597	16.04	35.00	8.1051	10.87	2023-06-04	15:50:00
155.7014	16.16	35.00	8.1219	10.87	2023-06-04	16:50:00
155.7431	16.32	35.00	8.1659	10.87	2023-06-04	17:50:00
155.7847	16.46	35.00	8.1819	10.87	2023-06-04	18:50:00
155.8264	16.46	35.00	8.1384	10.87	2023-06-04	19:50:00
155.8681	16.56	35.00	8.0873	10.87	2023-06-04	20:50:00
155.9097	16.63	35.00	8.0435	10.87	2023-06-04	21:50:00
155.9514	16.60	35.00	8.1383	10.86	2023-06-04	22:50:00
155.9931	16.18	35.00	8.1317	10.86	2023-06-04	23:50:00
156.0347	16.14	35.00	8.1112	10.85	2023-06-05	00:50:00
156.0764	16.07	35.00	8.0881	10.85	2023-06-05	01:50:00
156.1181	15.86	35.00	8.0785	10.84	2023-06-05	02:50:00
156.1597	15.77	35.00	8.0932	10.84	2023-06-05	03:50:00
156.2014	15.70	35.00	8.1083	10.83	2023-06-05	04:50:00
156.2431	15.65	35.00	8.1119	10.83	2023-06-05	05:50:00
156.2847	15.58	35.00	8.2094	10.83	2023-06-05	06:50:00
156.3264	15.51	35.00	8.0301	10.83	2023-06-05	07:50:00
156.3681	15.33	35.00	7.9761	10.82	2023-06-05	08:50:00
156.4097	14.91	35.00	7.8766	10.81	2023-06-05	09:50:00
156.4514	14.70	35.00	7.7735	10.81	2023-06-05	10:50:00
156.4931	14.77	35.00	7.7019	10.80	2023-06-05	11:50:00
156.5347	14.86	35.00	7.7879	10.80	2023-06-05	12:50:00
156.5764	15.16	35.00	7.9862	10.80	2023-06-05	13:50:00
156.6181	15.30	35.00	8.1014	10.80	2023-06-05	14:50:00
156.6597	15.40	35.00	8.0986	10.81	2023-06-05	15:50:00
156.7014	15.67	35.00	8.1099	10.80	2023-06-05	16:50:00
156.7431	15.84	35.00	8.1294	10.80	2023-06-05	17:50:00
156.7847	15.95	35.00	8.2021	10.80	2023-06-05	18:50:00
156.8264	16.02	35.00	8.1413	10.80	2023-06-05	19:50:00
156.8681	16.18	35.00	8.0941	10.80	2023-06-05	20:50:00
156.9097	16.46	35.00	8.0289	10.80	2023-06-05	21:50:00
156.9514	16.70	35.00	7.9574	10.81	2023-06-05	22:50:00
156.9931	16.72	35.00	8.0730	10.81	2023-06-05	23:50:00
157.0347	16.07	35.00	8.1223	10.80	2023-06-06	00:50:00
157.0764	16.00	35.00	8.1076	10.80	2023-06-06	01:50:00
157.1181	15.90	35.00	8.1460	10.79	2023-06-06	02:50:00
157.1597	15.81	35.00	8.1252	10.79	2023-06-06	03:50:00
157.2014	15.81	35.00	8.0853	10.78	2023-06-06	04:50:00
157.2431	15.74	35.00	8.0648	10.78	2023-06-06	05:50:00
157.2847	15.65	35.00	8.1089	10.78	2023-06-06	06:50:00
157.3264	15.67	35.00	8.1990	10.77	2023-06-06	07:50:00
157.3681	15.65	35.00	7.9830	10.77	2023-06-06	08:50:00
157.4097	15.58	35.00	7.9687	10.77	2023-06-06	09:50:00
157.4514	15.44	35.00	7.8886	10.76	2023-06-06	10:50:00
157.4931	15.46	35.00	7.7880	10.76	2023-06-06	11:50:00
157.5347	15.72	35.00	7.6668	10.76	2023-06-06	12:50:00
157.5764	16.04	35.00	7.7107	10.76	2023-06-06	13:50:00
157.6181	16.11	35.00	7.9654	10.76	2023-06-06	14:50:00
157.6597	16.00	35.00	8.2196	10.76	2023-06-06	15:50:00
157.7014	16.37	35.00	8.1352	10.76	2023-06-06	16:50:00
157.7431	16.56	35.00	8.1597	10.76	2023-06-06	17:50:00
157.7847	16.49	35.00	8.1582	10.76	2023-06-06	18:50:00
157.8264	16.44	35.00	8.2719	10.76	2023-06-06	19:50:00
157.8681	16.70	35.00	8.1694	10.76	2023-06-06	20:50:00
157.9097	16.96	35.00	8.0602	10.76	2023-06-06	21:50:00
157.9514	17.52	35.00	8.0030	10.77	2023-06-06	22:50:00
157.9931	18.09	35.00	7.8954	10.77	2023-06-06	23:50:00
158.0347	18.18	35.00	7.8494	10.77	2023-06-07	00:50:00
158.0764	17.43	35.00	8.0796	10.78	2023-06-07	01:50:00
158.1181	16.21	35.00	8.1444	10.76	2023-06-07	02:50:00
158.1597	16.11	35.00	8.1148	10.75	2023-06-07	03:50:00
158.2014	16.11	35.00	8.1096	10.74	2023-06-07	04:50:00
158.2431	16.07	35.00	8.1040	10.74	2023-06-07	05:50:00
158.2847	15.93	35.00	8.1067	10.74	2023-06-07	06:50:00
158.3264	15.90	35.00	8.2256	10.73	2023-06-07	07:50:00
158.3681	15.93	35.00	8.2259	10.73	2023-06-07	08:50:00
158.4097	15.81	35.00	8.0176	10.73	2023-06-07	09:50:00
158.4514	15.72	35.00	7.9675	10.72	2023-06-07	10:50:00
158.4931	15.65	35.00	7.9028	10.72	2023-06-07	11:50:00
158.5347	15.93	35.00	7.8087	10.72	2023-06-07	12:50:00
158.5764	16.49	35.00	7.6768	10.72	2023-06-07	13:50:00
158.6181	17.03	35.00	7.7448	10.73	2023-06-07	14:50:00
158.6597	16.44	35.00	8.0711	10.73	2023-06-07	15:50:00
158.7014	16.21	35.00	8.2438	10.72	2023-06-07	16:50:00
158.7431	16.42	35.00	8.1594	10.72	2023-06-07	17:50:00
158.7847	16.39	35.00	8.1628	10.72	2023-06-07	18:50:00
158.8264	16.39	35.00	8.1979	10.72	2023-06-07	19:50:00
158.8681	16.37	35.00	8.2696	10.72	2023-06-07	20:50:00
158.9097	16.39	35.00	8.1348	10.71	2023-06-07	21:50:00
158.9514	16.46	35.00	8.0531	10.71	2023-06-07	22:50:00
158.9931	16.70	35.00	7.9858	10.71	2023-06-07	23:50:00
159.0347	16.93	35.00	7.8613	10.71	2023-06-08	00:50:00
159.0764	17.14	35.00	7.8464	10.72	2023-06-08	01:50:00
159.1181	17.00	35.00	7.9958	10.72	2023-06-08	02:50:00
159.1597	15.97	35.00	8.1736	10.71	2023-06-08	03:50:00
159.2014	15.97	35.00	8.1779	10.70	2023-06-08	04:50:00
159.2431	16.07	35.00	8.1366	10.69	2023-06-08	05:50:00
159.2847	16.04	35.00	8.1436	10.69	2023-06-08	06:50:00
159.3264	16.02	35.00	8.1746	10.69	2023-06-08	07:50:00
159.3681	16.11	35.00	8.1934	10.69	2023-06-08	08:50:00
159.4097	16.07	35.00	8.1896	10.69	2023-06-08	09:50:00
159.4514	15.97	35.00	8.0541	10.68	2023-06-08	10:50:00
