Year Day	Temperature C	SalinityConst	pHConstSal	Battery Voltage	DateStr	TimeStr
140.2951	13.74	35.00	7.9548	11.62	2022-05-20	07:04:59
140.3368	13.77	35.00	7.9496	11.62	2022-05-20	08:04:59
140.3785	13.79	35.00	7.9542	11.62	2022-05-20	09:04:59
140.4201	13.77	35.00	7.9521	11.61	2022-05-20	10:04:59
140.4618	13.70	35.00	7.9222	11.61	2022-05-20	11:04:59
140.5035	13.65	35.00	7.8664	11.61	2022-05-20	12:04:59
140.5451	13.81	35.00	7.7228	11.61	2022-05-20	13:04:59
140.5868	14.22	35.00	7.5540	11.61	2022-05-20	14:04:59
140.6285	14.68	35.00	7.3699	11.61	2022-05-20	15:04:59
140.6701	14.98	35.00	7.2810	11.61	2022-05-20	16:04:59
140.7118	14.38	35.00	7.9939	11.61	2022-05-20	17:04:59
140.7535	14.63	35.00	8.0013	11.60	2022-05-20	18:04:59
140.7951	15.14	35.00	7.9590	11.60	2022-05-20	19:04:59
140.8368	15.28	35.00	7.9719	11.60	2022-05-20	20:04:59
140.8785	15.42	35.00	7.9803	11.60	2022-05-20	21:04:59
140.9201	15.44	35.00	7.9591	11.60	2022-05-20	22:04:59
140.9618	15.40	35.00	7.9660	11.60	2022-05-20	23:04:59
141.0035	15.40	35.00	7.9601	11.60	2022-05-21	00:04:59
141.0451	15.53	35.00	7.8924	11.59	2022-05-21	01:04:59
141.0868	15.65	35.00	7.7309	11.59	2022-05-21	02:04:59
141.1285	15.67	35.00	7.6128	11.59	2022-05-21	03:04:59
141.1701	15.21	35.00	7.9380	11.59	2022-05-21	04:04:59
141.2118	14.96	35.00	7.9607	11.58	2022-05-21	05:04:59
141.2535	14.96	35.00	7.9685	11.57	2022-05-21	06:04:59
141.2951	14.98	35.00	7.9488	11.57	2022-05-21	07:04:59
141.3368	15.05	35.00	7.9404	11.57	2022-05-21	08:04:59
141.3785	15.14	35.00	7.9148	11.56	2022-05-21	09:04:59
141.4201	15.07	35.00	7.9323	11.56	2022-05-21	10:04:59
141.4618	15.05	35.00	7.9103	11.56	2022-05-21	11:04:59
141.5035	15.12	35.00	7.8869	11.56	2022-05-21	12:04:59
141.5451	15.16	35.00	7.8537	11.56	2022-05-21	13:04:59
141.5868	15.40	35.00	7.7538	11.56	2022-05-21	14:04:59
141.6285	15.79	35.00	7.6104	11.56	2022-05-21	15:04:59
141.6701	16.18	35.00	7.4480	11.56	2022-05-21	16:04:59
141.7118	16.60	35.00	7.3709	11.56	2022-05-21	17:04:59
141.7535	15.65	35.00	7.9815	11.56	2022-05-21	18:04:59
141.7951	15.88	35.00	8.0007	11.55	2022-05-21	19:04:59
141.8368	16.42	35.00	7.9915	11.55	2022-05-21	20:04:59
141.8785	16.53	35.00	8.0158	11.55	2022-05-21	21:04:59
141.9201	16.53	35.00	8.0117	11.55	2022-05-21	22:04:59
141.9618	16.58	35.00	8.0015	11.55	2022-05-21	23:04:59
142.0035	16.65	35.00	8.0170	11.55	2022-05-22	00:04:59
142.0451	16.70	35.00	7.9721	11.54	2022-05-22	01:04:59
142.0868	16.93	35.00	7.8868	11.54	2022-05-22	02:04:59
142.1285	17.31	35.00	7.6810	11.54	2022-05-22	03:04:59
142.1701	17.50	35.00	7.5122	11.54	2022-05-22	04:04:59
142.2118	15.81	35.00	7.9514	11.54	2022-05-22	05:04:59
142.2535	15.58	35.00	7.9697	11.52	2022-05-22	06:04:59
142.2951	15.56	35.00	7.9778	11.52	2022-05-22	07:04:59
142.3368	15.46	35.00	7.9768	11.51	2022-05-22	08:04:59
142.3785	15.46	35.00	7.9679	11.51	2022-05-22	09:04:59
142.4201	15.28	35.00	7.9685	11.51	2022-05-22	10:04:59
142.4618	15.21	35.00	7.9673	11.50	2022-05-22	11:04:59
142.5035	15.37	35.00	7.9614	11.50	2022-05-22	12:04:59
142.5451	15.67	35.00	7.9506	11.50	2022-05-22	13:04:59
142.5868	16.37	35.00	7.9023	11.50	2022-05-22	14:04:59
142.6285	17.40	35.00	7.7931	11.51	2022-05-22	15:04:59
142.6701	18.57	35.00	7.6123	11.51	2022-05-22	16:04:59
142.7118	19.43	35.00	7.4708	11.52	2022-05-22	17:04:59
142.7535	19.07	35.00	7.6928	11.53	2022-05-22	18:04:59
142.7951	17.83	35.00	7.9898	11.52	2022-05-22	19:04:59
142.8368	18.07	35.00	7.9851	11.51	2022-05-22	20:04:59
142.8785	18.04	35.00	7.9739	11.51	2022-05-22	21:04:59
142.9201	18.02	35.00	7.9788	11.51	2022-05-22	22:04:59
142.9618	17.90	35.00	7.9679	11.51	2022-05-22	23:04:59
143.0035	17.85	35.00	7.9677	11.50	2022-05-23	00:04:59
143.0451	17.83	35.00	7.9656	11.50	2022-05-23	01:04:59
143.0868	17.90	35.00	7.9329	11.50	2022-05-23	02:04:59
143.1285	18.04	35.00	7.8770	11.50	2022-05-23	03:04:59
143.1701	18.47	35.00	7.7387	11.50	2022-05-23	04:04:59
143.2118	18.90	35.00	7.5683	11.50	2022-05-23	05:04:59
143.2535	18.42	35.00	7.6824	11.50	2022-05-23	06:04:59
143.2951	17.69	35.00	7.9221	11.49	2022-05-23	07:04:59
143.3368	17.50	35.00	7.9385	11.48	2022-05-23	08:04:59
143.3785	17.47	35.00	7.9218	11.48	2022-05-23	09:04:59
143.4201	17.21	35.00	7.8988	11.47	2022-05-23	10:04:59
143.4618	16.86	35.00	7.9091	11.47	2022-05-23	11:04:59
143.5035	16.77	35.00	7.9156	11.46	2022-05-23	12:04:59
143.5451	16.89	35.00	7.9069	11.46	2022-05-23	13:04:59
143.5868	17.26	35.00	7.8877	11.46	2022-05-23	14:04:59
143.6285	17.59	35.00	7.8526	11.46	2022-05-23	15:04:59
143.6701	18.18	35.00	7.7302	11.47	2022-05-23	16:04:59
143.7118	19.09	35.00	7.5018	11.47	2022-05-23	17:04:59
143.7535	19.50	35.00	7.4266	11.48	2022-05-23	18:04:59
143.7951	17.14	35.00	7.9723	11.47	2022-05-23	19:04:59
143.8368	17.50	35.00	8.0760	11.46	2022-05-23	20:04:59
143.8785	17.76	35.00	8.1062	11.46	2022-05-23	21:04:59
143.9201	17.73	35.00	8.0633	11.46	2022-05-23	22:04:59
143.9618	17.66	35.00	8.0595	11.45	2022-05-23	23:04:59
144.0035	17.59	35.00	8.0475	11.45	2022-05-24	00:04:59
144.0451	17.57	35.00	7.9575	11.44	2022-05-24	01:04:59
144.0868	17.43	35.00	8.0170	11.44	2022-05-24	02:04:59
144.1285	17.40	35.00	8.0147	11.44	2022-05-24	03:04:59
144.1701	17.38	35.00	7.9683	11.44	2022-05-24	04:04:59
144.2118	17.59	35.00	7.8267	11.44	2022-05-24	05:04:59
144.2535	17.92	35.00	7.6588	11.43	2022-05-24	06:04:59
144.2951	17.14	35.00	7.9373	11.44	2022-05-24	07:04:59
144.3368	15.81	35.00	7.9412	11.42	2022-05-24	08:04:59
144.3785	15.97	35.00	7.9501	11.41	2022-05-24	09:04:59
144.4201	15.93	35.00	7.9582	11.41	2022-05-24	10:04:59
144.4618	15.86	35.00	7.9298	11.40	2022-05-24	11:04:59
144.5035	15.81	35.00	7.9463	11.40	2022-05-24	12:04:59
144.5451	15.77	35.00	7.9625	11.40	2022-05-24	13:04:59
144.5868	15.77	35.00	7.9481	11.39	2022-05-24	14:04:59
144.6285	15.88	35.00	7.9359	11.40	2022-05-24	15:04:59
144.6701	16.18	35.00	7.9087	11.39	2022-05-24	16:04:59
144.7118	16.98	35.00	7.7954	11.40	2022-05-24	17:04:59
144.7535	17.97	35.00	7.5833	11.40	2022-05-24	18:04:59
144.7951	18.37	35.00	7.5087	11.40	2022-05-24	19:04:59
144.8368	17.52	35.00	8.0923	11.41	2022-05-24	20:04:59
144.8785	17.52	35.00	8.1102	11.40	2022-05-24	21:04:59
144.9201	17.59	35.00	8.0936	11.40	2022-05-24	22:04:59
144.9618	17.33	35.00	8.0776	11.40	2022-05-24	23:04:59
145.0035	17.12	35.00	8.0589	11.39	2022-05-25	00:04:59
145.0451	16.96	35.00	8.0613	11.39	2022-05-25	01:04:59
145.0868	16.86	35.00	8.0269	11.38	2022-05-25	02:04:59
145.1285	16.77	35.00	8.0336	11.38	2022-05-25	03:04:59
145.1701	16.77	35.00	8.0153	11.38	2022-05-25	04:04:59
145.2118	16.77	35.00	7.9866	11.38	2022-05-25	05:04:59
145.2535	16.89	35.00	7.8460	11.37	2022-05-25	06:04:59
145.2951	17.07	35.00	7.6499	11.37	2022-05-25	07:04:59
145.3368	16.81	35.00	7.7968	11.37	2022-05-25	08:04:59
145.3785	16.02	35.00	7.9715	11.36	2022-05-25	09:04:59
145.4201	15.86	35.00	7.9657	11.36	2022-05-25	10:04:59
145.4618	15.77	35.00	7.9794	11.35	2022-05-25	11:04:59
145.5035	15.81	35.00	7.9765	11.35	2022-05-25	12:04:59
145.5451	15.90	35.00	7.9899	11.35	2022-05-25	13:04:59
145.5868	15.97	35.00	8.0037	11.35	2022-05-25	14:04:59
145.6285	16.30	35.00	7.9949	11.35	2022-05-25	15:04:59
145.6701	16.60	35.00	7.9803	11.35	2022-05-25	16:04:59
145.7118	17.12	35.00	7.9574	11.35	2022-05-25	17:04:59
145.7535	18.07	35.00	7.8534	11.36	2022-05-25	18:04:59
145.7951	18.83	35.00	7.6725	11.36	2022-05-25	19:04:59
145.8368	19.04	35.00	7.6579	11.37	2022-05-25	20:04:59
145.8785	18.11	35.00	7.9925	11.36	2022-05-25	21:04:59
145.9201	17.61	35.00	8.0012	11.36	2022-05-25	22:04:59
145.9618	17.45	35.00	0.0000	11.35	2022-05-25	23:04:59
146.0035	17.38	35.00	7.7284	11.35	2022-05-26	00:04:59
146.0451	17.36	35.00	0.0000	11.35	2022-05-26	01:04:59
146.0868	17.31	35.00	0.0000	11.34	2022-05-26	02:04:59
146.1285	17.17	35.00	0.0000	11.34	2022-05-26	03:04:59
146.1701	17.03	35.00	8.0263	11.34	2022-05-26	04:04:59
146.2118	16.84	35.00	7.9837	11.33	2022-05-26	05:04:59
146.2535	16.65	35.00	7.9043	11.33	2022-05-26	06:04:59
146.2951	16.91	35.00	7.7320	11.33	2022-05-26	07:04:59
146.3368	17.19	35.00	7.5158	11.32	2022-05-26	08:04:59
146.3785	16.42	35.00	7.8545	11.32	2022-05-26	09:04:59
146.4201	15.95	35.00	7.9728	11.31	2022-05-26	10:04:59
146.4618	15.77	35.00	7.9731	11.31	2022-05-26	11:04:59
146.5035	15.88	35.00	7.9392	11.30	2022-05-26	12:04:59
146.5451	16.11	35.00	7.9895	11.30	2022-05-26	13:04:59
146.5868	16.28	35.00	8.0155	11.30	2022-05-26	14:04:59
146.6285	16.46	35.00	8.0186	11.30	2022-05-26	15:04:59
146.6701	16.89	35.00	8.0017	11.30	2022-05-26	16:04:59
146.7118	17.07	35.00	7.9961	11.30	2022-05-26	17:04:59
146.7535	17.50	35.00	7.9575	11.31	2022-05-26	18:04:59
146.7951	18.35	35.00	7.8817	11.31	2022-05-26	19:04:59
146.8368	19.07	35.00	0.0000	11.32	2022-05-26	20:04:59
146.8785	18.52	35.00	7.9939	11.32	2022-05-26	21:04:59
146.9201	18.07	35.00	8.0115	11.32	2022-05-26	22:04:59
146.9618	17.76	35.00	8.0094	11.31	2022-05-26	23:04:59
147.0035	17.71	35.00	8.0116	11.30	2022-05-27	00:04:59
147.0451	17.28	35.00	8.0161	11.30	2022-05-27	01:04:59
147.0868	16.91	35.00	8.0016	11.29	2022-05-27	02:04:59
147.1285	16.86	35.00	7.9911	11.29	2022-05-27	03:04:59
147.1701	16.89	35.00	7.8884	11.29	2022-05-27	04:04:59
147.2118	16.81	35.00	7.9525	11.29	2022-05-27	05:04:59
147.2535	17.03	35.00	7.9352	11.28	2022-05-27	06:04:59
147.2951	17.12	35.00	7.8337	11.28	2022-05-27	07:04:59
147.3368	17.43	35.00	7.7014	11.28	2022-05-27	08:04:59
147.3785	17.71	35.00	7.3654	11.28	2022-05-27	09:04:59
147.4201	17.38	35.00	0.0000	11.28	2022-05-27	10:04:59
147.4618	17.03	35.00	7.3044	11.28	2022-05-27	11:04:59
147.5035	17.05	35.00	0.0000	11.28	2022-05-27	12:04:59
147.5451	17.17	35.00	0.0000	11.27	2022-05-27	13:04:59
147.5868	17.38	35.00	0.0000	11.27	2022-05-27	14:04:59
147.6285	17.50	35.00	0.0000	11.27	2022-05-27	15:04:59
147.6701	17.59	35.00	0.0000	11.27	2022-05-27	16:04:59
147.7118	17.71	35.00	7.9383	11.27	2022-05-27	17:04:59
147.7535	17.80	35.00	0.0000	11.27	2022-05-27	18:04:59
147.7951	17.97	35.00	7.9001	11.27	2022-05-27	19:04:59
147.8368	18.35	35.00	7.8378	11.27	2022-05-27	20:04:59
147.8785	18.59	35.00	0.0000	11.28	2022-05-27	21:04:59
147.9201	18.61	35.00	0.0000	11.27	2022-05-27	22:04:59
147.9618	18.47	35.00	0.0000	11.27	2022-05-27	23:04:59
148.0035	18.37	35.00	0.0000	11.27	2022-05-28	00:04:59
148.0451	18.37	35.00	0.0000	11.26	2022-05-28	01:04:59
148.0868	18.33	35.00	0.0000	11.26	2022-05-28	02:04:59
148.1285	18.16	35.00	0.0000	11.26	2022-05-28	03:04:59
148.1701	18.09	35.00	0.0000	11.26	2022-05-28	04:04:59
148.2118	18.14	35.00	0.0000	11.26	2022-05-28	05:04:59
148.2535	18.09	35.00	0.0000	11.26	2022-05-28	06:04:59
148.2951	18.16	35.00	0.0000	11.26	2022-05-28	07:04:59
148.3368	18.14	35.00	-627.8269	11.25	2022-05-28	08:04:59
148.3785	18.18	35.00	0.0000	11.25	2022-05-28	09:04:59
148.4201	18.30	35.00	-1.#IND	11.25	2022-05-28	10:04:59
148.4618	18.30	35.00	0.0000	11.25	2022-05-28	11:04:59
148.5035	17.97	35.00	0.0000	11.24	2022-05-28	12:04:59
148.5451	17.99	35.00	0.0000	11.24	2022-05-28	13:04:59
148.5868	17.97	35.00	7.5210	11.24	2022-05-28	14:04:59
148.6285	17.95	35.00	0.0000	11.24	2022-05-28	15:04:59
148.6701	17.85	35.00	7.7193	11.24	2022-05-28	16:04:59
148.7118	17.85	35.00	7.6595	11.23	2022-05-28	17:04:59
148.7535	18.02	35.00	7.7158	11.23	2022-05-28	18:04:59
148.7951	18.23	35.00	7.7417	11.23	2022-05-28	19:04:59
148.8368	18.45	35.00	7.6813	11.23	2022-05-28	20:04:59
148.8785	18.71	35.00	7.6355	11.23	2022-05-28	21:04:59
148.9201	18.88	35.00	7.4515	11.23	2022-05-28	22:04:59
148.9618	18.35	35.00	0.0000	11.23	2022-05-28	23:04:59
149.0035	18.11	35.00	7.4620	11.23	2022-05-29	00:04:59
149.0451	18.04	35.00	7.2525	11.22	2022-05-29	01:04:59
149.0868	18.04	35.00	0.0000	11.22	2022-05-29	02:04:59
149.1285	17.88	35.00	0.0000	11.22	2022-05-29	03:04:59
149.1701	17.76	35.00	0.0000	11.21	2022-05-29	04:04:59
149.2118	17.69	35.00	0.0000	11.21	2022-05-29	05:04:59
149.2535	17.71	35.00	0.0000	11.21	2022-05-29	06:04:59
149.2951	17.73	35.00	0.0000	11.21	2022-05-29	07:04:59
149.3368	17.64	35.00	0.0000	11.21	2022-05-29	08:04:59
149.3785	17.61	35.00	6.4184	11.20	2022-05-29	09:04:59
149.4201	17.78	35.00	7.3771	11.21	2022-05-29	10:04:59
149.4618	17.92	35.00	7.1243	11.20	2022-05-29	11:04:59
149.5035	17.26	35.00	6.9274	11.20	2022-05-29	12:04:59
149.5451	17.17	35.00	5.6422	11.19	2022-05-29	13:04:59
149.5868	17.64	35.00	0.0000	11.19	2022-05-29	14:04:59
149.6285	17.78	35.00	0.0000	11.19	2022-05-29	15:04:59
149.6701	17.97	35.00	0.0000	11.19	2022-05-29	16:04:59
149.7118	18.16	35.00	0.0000	11.19	2022-05-29	17:04:59
149.7535	18.57	35.00	0.0000	11.20	2022-05-29	18:04:59
149.7951	18.85	35.00	7.9838	11.20	2022-05-29	19:04:59
149.8368	19.19	35.00	7.9351	11.20	2022-05-29	20:04:59
149.8785	19.77	35.00	7.8490	11.20	2022-05-29	21:04:59
149.9201	20.38	35.00	7.7077	11.21	2022-05-29	22:04:59
149.9618	20.21	35.00	7.7608	11.21	2022-05-29	23:04:59
150.0035	19.00	35.00	7.9428	11.21	2022-05-30	00:04:59
150.0451	18.42	35.00	7.9359	11.20	2022-05-30	01:04:59
150.0868	18.18	35.00	0.0000	11.19	2022-05-30	02:04:59
150.1285	18.21	35.00	7.9291	11.18	2022-05-30	03:04:59
150.1701	18.42	35.00	7.9344	11.18	2022-05-30	04:04:59
150.2118	18.33	35.00	7.9418	11.18	2022-05-30	05:04:59
150.2535	18.23	35.00	7.9421	11.17	2022-05-30	06:04:59
150.2951	18.23	35.00	7.8898	11.17	2022-05-30	07:04:59
150.3368	18.07	35.00	7.8641	11.17	2022-05-30	08:04:59
150.3785	17.97	35.00	7.7382	11.17	2022-05-30	09:04:59
150.4201	18.37	35.00	7.5089	11.17	2022-05-30	10:04:59
150.4618	18.90	35.00	7.2698	11.17	2022-05-30	11:04:59
150.5035	19.19	35.00	7.1353	11.17	2022-05-30	12:04:59
150.5451	17.92	35.00	7.8920	11.17	2022-05-30	13:04:59
150.5868	18.16	35.00	7.9287	11.16	2022-05-30	14:04:59
150.6285	18.80	35.00	7.9340	11.16	2022-05-30	15:04:59
150.6701	19.12	35.00	7.9609	11.17	2022-05-30	16:04:59
150.7118	19.41	35.00	7.9768	11.17	2022-05-30	17:04:59
150.7535	19.62	35.00	7.9724	11.17	2022-05-30	18:04:59
150.7951	19.96	35.00	7.9852	11.17	2022-05-30	19:04:59
150.8368	20.16	35.00	7.9749	11.18	2022-05-30	20:04:59
150.8785	20.30	35.00	7.9489	11.18	2022-05-30	21:04:59
150.9201	20.65	35.00	7.8997	11.18	2022-05-30	22:04:59
150.9618	20.99	35.00	7.7978	11.18	2022-05-30	23:04:59
151.0035	20.45	35.00	7.9330	11.18	2022-05-31	00:04:59
151.0451	20.25	35.00	7.9315	11.17	2022-05-31	01:04:59
151.0868	20.21	35.00	7.9440	11.17	2022-05-31	02:04:59
151.1285	20.28	35.00	7.9306	11.17	2022-05-31	03:04:59
151.1701	20.43	35.00	7.9316	11.17	2022-05-31	04:04:59
151.2118	20.38	35.00	7.9597	11.17	2022-05-31	05:04:59
151.2535	20.50	35.00	7.9389	11.17	2022-05-31	06:04:59
151.2951	20.38	35.00	7.9323	11.16	2022-05-31	07:04:59
151.3368	20.16	35.00	7.9004	11.17	2022-05-31	08:04:59
151.3785	19.94	35.00	7.8237	11.16	2022-05-31	09:04:59
151.4201	19.72	35.00	7.6654	11.16	2022-05-31	10:04:59
151.4618	20.01	35.00	7.4428	11.15	2022-05-31	11:04:59
151.5035	20.40	35.00	7.2477	11.15	2022-05-31	12:04:59
151.5451	20.50	35.00	7.4772	11.15	2022-05-31	13:04:59
151.5868	20.25	35.00	7.9045	11.15	2022-05-31	14:04:59
151.6285	20.45	35.00	7.9265	11.15	2022-05-31	15:04:59
151.6701	20.72	35.00	7.9451	11.15	2022-05-31	16:04:59
151.7118	20.97	35.00	7.9560	11.15	2022-05-31	17:04:59
151.7535	20.87	35.00	7.9440	11.15	2022-05-31	18:04:59
151.7951	20.87	35.00	7.9202	11.15	2022-05-31	19:04:59
151.8368	21.24	35.00	7.9551	11.15	2022-05-31	20:04:59
151.8785	21.36	35.00	7.9682	11.16	2022-05-31	21:04:59
151.9201	21.41	35.00	7.9494	11.16	2022-05-31	22:04:59
151.9618	21.56	35.00	7.8685	11.15	2022-05-31	23:04:59
152.0035	21.48	35.00	7.8314	11.15	2022-06-01	00:04:59
152.0451	20.55	35.00	7.9692	11.15	2022-06-01	01:04:59
152.0868	20.28	35.00	7.9634	11.14	2022-06-01	02:04:59
152.1285	20.18	35.00	7.9313	11.14	2022-06-01	03:04:59
152.1701	20.06	35.00	7.9381	11.14	2022-06-01	04:04:59
152.2118	19.94	35.00	7.9206	11.13	2022-06-01	05:04:59
152.2535	19.87	35.00	7.9097	11.13	2022-06-01	06:04:59
152.2951	19.79	35.00	7.9119	11.13	2022-06-01	07:04:59
152.3368	19.74	35.00	7.8994	11.12	2022-06-01	08:04:59
152.3785	19.72	35.00	7.8519	11.13	2022-06-01	09:04:59
152.4201	19.57	35.00	7.7720	11.12	2022-06-01	10:04:59
152.4618	19.62	35.00	7.6044	11.12	2022-06-01	11:04:59
152.5035	19.94	35.00	7.3726	11.11	2022-06-01	12:04:59
152.5451	20.13	35.00	7.2593	11.12	2022-06-01	13:04:59
152.5868	19.16	35.00	7.8245	11.11	2022-06-01	14:04:59
152.6285	18.76	35.00	7.9355	11.10	2022-06-01	15:04:59
152.6701	19.24	35.00	7.9571	11.10	2022-06-01	16:04:59
152.7118	19.43	35.00	7.9748	11.10	2022-06-01	17:04:59
152.7535	19.38	35.00	7.9796	11.10	2022-06-01	18:04:59
152.7951	19.41	35.00	7.9794	11.10	2022-06-01	19:04:59
152.8368	19.48	35.00	0.0000	11.10	2022-06-01	20:04:59
152.8785	19.41	35.00	6.4512	11.10	2022-06-01	21:04:59
152.9201	19.38	35.00	0.0000	11.10	2022-06-01	22:04:59
152.9618	19.41	35.00	7.5309	11.10	2022-06-01	23:04:59
153.0035	19.48	35.00	7.8878	11.09	2022-06-02	00:04:59
153.0451	19.45	35.00	8.7685	11.09	2022-06-02	01:04:59
153.0868	19.00	35.00	7.4697	11.09	2022-06-02	02:04:59
153.1285	18.47	35.00	7.5372	11.09	2022-06-02	03:04:59
153.1701	18.28	35.00	7.5111	11.07	2022-06-02	04:04:59
153.2118	18.18	35.00	7.4538	11.07	2022-06-02	05:04:59
153.2535	18.30	35.00	7.6518	11.07	2022-06-02	06:04:59
153.2951	18.26	35.00	0.0000	11.07	2022-06-02	07:04:59
153.3368	18.21	35.00	0.0000	11.06	2022-06-02	08:04:59
153.3785	18.18	35.00	0.0000	11.06	2022-06-02	09:04:59
153.4201	18.04	35.00	0.0000	11.06	2022-06-02	10:04:59
