Year Day	Temperature C	SalinityConst	pHConstSal	Battery Voltage	DateStr	TimeStr
162.5194					2021-06-11	12:27:55
127.4573	17.21	35.00	-1.#IND	11.59	2021-05-07	10:58:32
127.4990	19.74	35.00	-1.#IND	11.67	2021-05-07	11:58:31
127.5406	12.58	35.00	7.8887	11.68	2021-05-07	12:58:31
127.5823	12.74	35.00	0.0000	11.65	2021-05-07	13:58:31
127.6240	12.99	35.00	8.8994	11.65	2021-05-07	14:58:31
127.6656	13.33	35.00	9.2599	11.66	2021-05-07	15:58:31
127.7073	13.51	35.00	0.0000	11.67	2021-05-07	16:58:31
127.7490	14.06	35.00	0.0000	11.67	2021-05-07	17:58:31
127.7906	14.98	35.00	0.0000	11.69	2021-05-07	18:58:31
127.8323	15.84	35.00	8.7122	11.71	2021-05-07	19:58:31
127.8740	16.18	35.00	7.1305	11.72	2021-05-07	20:58:31
127.9156	15.00	35.00	9.9470	11.72	2021-05-07	21:58:31
127.9573	14.45	35.00	0.0000	11.72	2021-05-07	22:58:31
127.9990	14.24	35.00	0.0000	11.71	2021-05-07	23:58:31
128.0406	14.13	35.00	0.0000	11.71	2021-05-08	00:58:31
128.0823	14.02	35.00	9.1343	11.71	2021-05-08	01:58:31
128.1240	13.86	35.00	8.9090	11.70	2021-05-08	02:58:31
128.1656	13.79	35.00	9.4570	11.70	2021-05-08	03:58:31
128.2073	13.74	35.00	8.9464	11.70	2021-05-08	04:58:31
128.2490	13.72	35.00	8.5874	11.70	2021-05-08	05:58:31
128.2906	13.56	35.00	8.3966	11.69	2021-05-08	06:58:31
128.3323	13.72	35.00	8.4077	11.69	2021-05-08	07:58:31
128.3740	13.97	35.00	8.1964	11.69	2021-05-08	08:58:31
128.4156	13.49	35.00	8.0396	11.69	2021-05-08	09:58:31
128.4573	12.58	35.00	0.0000	11.68	2021-05-08	10:58:31
128.4990	12.56	35.00	0.0000	11.67	2021-05-08	11:58:31
128.5406	12.56	35.00	0.0000	11.67	2021-05-08	12:58:31
128.5823	12.47	35.00	0.0000	11.67	2021-05-08	13:58:31
128.6240	12.58	35.00	0.0000	11.66	2021-05-08	14:58:31
128.6656	12.54	35.00	0.0000	11.66	2021-05-08	15:58:31
128.7073	12.61	35.00	0.0000	11.66	2021-05-08	16:58:31
128.7490	12.79	35.00	0.0000	11.66	2021-05-08	17:58:31
128.7906	13.01	35.00	0.0000	11.65	2021-05-08	18:58:31
128.8323	13.45	35.00	0.0000	11.66	2021-05-08	19:58:31
128.8740	13.86	35.00	0.0000	11.66	2021-05-08	20:58:31
128.9156	13.86	35.00	0.0000	11.66	2021-05-08	21:58:31
128.9573	12.67	35.00	0.0000	11.65	2021-05-08	22:58:31
128.9990	12.31	35.00	0.0000	11.65	2021-05-08	23:58:31
129.0406	12.25	35.00	0.0000	11.63	2021-05-09	00:58:31
129.0823	12.22	35.00	0.0000	11.63	2021-05-09	01:58:31
129.1240	12.22	35.00	0.0000	11.63	2021-05-09	02:58:31
129.1656	12.40	35.00	0.0000	11.62	2021-05-09	03:58:31
129.2073	12.29	35.00	0.0000	11.62	2021-05-09	04:58:31
129.2490	12.06	35.00	0.0000	11.62	2021-05-09	05:58:31
129.2906	11.88	35.00	0.0000	11.61	2021-05-09	06:58:31
129.3323	11.82	35.00	0.0000	11.61	2021-05-09	07:58:31
129.3740	12.11	35.00	0.0000	11.61	2021-05-09	08:58:31
129.4156	12.40	35.00	0.0000	11.60	2021-05-09	09:58:31
129.4573	12.43	35.00	0.0000	11.60	2021-05-09	10:58:31
129.4990	12.09	35.00	0.0000	11.60	2021-05-09	11:58:31
129.5406	12.20	35.00	0.0000	11.60	2021-05-09	12:58:31
129.5823	12.36	35.00	0.0000	11.59	2021-05-09	13:58:31
129.6240	12.52	35.00	0.0000	11.59	2021-05-09	14:58:31
129.6656	12.74	35.00	0.0000	11.59	2021-05-09	15:58:31
129.7073	13.06	35.00	0.0000	11.59	2021-05-09	16:58:31
129.7490	13.47	35.00	0.0000	11.59	2021-05-09	17:58:31
129.7906	13.70	35.00	0.0000	11.59	2021-05-09	18:58:31
129.8323	14.22	35.00	0.0000	11.60	2021-05-09	19:58:31
129.8740	14.63	35.00	0.0000	11.60	2021-05-09	20:58:31
129.9156	14.70	35.00	0.0000	11.60	2021-05-09	21:58:31
129.9573	13.95	35.00	0.0000	11.60	2021-05-09	22:58:31
129.9990	13.67	35.00	0.0000	11.59	2021-05-09	23:58:31
130.0406	13.79	35.00	0.0000	11.58	2021-05-10	00:58:31
130.0823	13.97	35.00	0.0000	11.58	2021-05-10	01:58:31
130.1240	13.63	35.00	0.0000	11.58	2021-05-10	02:58:31
130.1656	13.51	35.00	0.0000	11.57	2021-05-10	03:58:31
130.2073	13.47	35.00	0.0000	11.56	2021-05-10	04:58:31
130.2490	13.40	35.00	0.0000	11.56	2021-05-10	05:58:31
130.2906	13.36	35.00	0.0000	11.56	2021-05-10	06:58:31
130.3323	13.38	35.00	0.0000	11.55	2021-05-10	07:58:31
130.3740	13.24	35.00	0.0000	11.55	2021-05-10	08:58:31
130.4156	13.33	35.00	0.0000	11.55	2021-05-10	09:58:31
130.4573	13.38	35.00	0.0000	11.54	2021-05-10	10:58:31
130.4990	12.97	35.00	0.0000	11.54	2021-05-10	11:58:31
130.5406	12.88	35.00	0.0000	11.54	2021-05-10	12:58:31
130.5823	12.79	35.00	0.0000	11.53	2021-05-10	13:58:31
130.6240	12.77	35.00	0.0000	11.52	2021-05-10	14:58:31
130.6656	12.88	35.00	0.0000	11.52	2021-05-10	15:58:31
130.7073	12.99	35.00	0.0000	11.52	2021-05-10	16:58:31
130.7490	13.29	35.00	0.0000	11.52	2021-05-10	17:58:31
130.7906	13.40	35.00	0.0000	11.52	2021-05-10	18:58:31
130.8323	13.63	35.00	0.0000	11.52	2021-05-10	19:58:31
130.8740	14.24	35.00	0.0000	11.52	2021-05-10	20:58:31
130.9156	14.77	35.00	0.0000	11.52	2021-05-10	21:58:31
130.9573	14.73	35.00	0.0000	11.52	2021-05-10	22:58:31
130.9990	13.61	35.00	0.0000	11.52	2021-05-10	23:58:31
131.0406	13.24	35.00	0.0000	11.51	2021-05-11	00:58:31
131.0823	13.04	35.00	0.0000	11.50	2021-05-11	01:58:31
131.1240	12.92	35.00	0.0000	11.49	2021-05-11	02:58:31
131.1656	12.86	35.00	0.0000	11.49	2021-05-11	03:58:31
131.2073	12.81	35.00	0.0000	11.48	2021-05-11	04:58:31
131.2490	12.77	35.00	0.0000	11.48	2021-05-11	05:58:31
131.2906	12.72	35.00	-1.#IND	11.48	2021-05-11	06:58:31
131.3323	12.70	35.00	0.0000	11.47	2021-05-11	07:58:31
131.3740	12.74	35.00	0.0000	11.47	2021-05-11	08:58:31
131.4156	13.17	35.00	8.1429	11.47	2021-05-11	09:58:31
131.4573	13.54	35.00	0.0000	11.47	2021-05-11	10:58:31
131.4990	13.54	35.00	0.0000	11.48	2021-05-11	11:58:31
131.5406	12.63	35.00	0.0000	11.47	2021-05-11	12:58:31
131.5823	12.81	35.00	0.0000	11.46	2021-05-11	13:58:31
131.6240	12.99	35.00	0.0000	11.46	2021-05-11	14:58:31
131.6656	13.22	35.00	0.0000	11.46	2021-05-11	15:58:31
131.7073	13.61	35.00	0.0000	11.46	2021-05-11	16:58:31
131.7490	13.90	35.00	0.0000	11.46	2021-05-11	17:58:31
131.7906	14.15	35.00	0.0000	11.46	2021-05-11	18:58:31
131.8323	14.27	35.00	0.0000	11.46	2021-05-11	19:58:31
131.8740	14.47	35.00	-1.#IND	11.46	2021-05-11	20:58:31
131.9156	14.91	35.00	0.0000	11.46	2021-05-11	21:58:31
131.9573	15.33	35.00	0.0000	11.47	2021-05-11	22:58:31
131.9990	15.23	35.00	7.9609	11.47	2021-05-11	23:58:31
132.0406	14.31	35.00	0.0000	11.46	2021-05-12	00:58:31
132.0823	14.29	35.00	0.0000	11.45	2021-05-12	01:58:31
132.1240	14.13	35.00	0.0000	11.45	2021-05-12	02:58:31
132.1656	13.92	35.00	0.0000	11.44	2021-05-12	03:58:31
132.2073	13.77	35.00	0.0000	11.44	2021-05-12	04:58:31
132.2490	13.58	35.00	0.0000	11.43	2021-05-12	05:58:31
132.2906	13.51	35.00	8.1061	11.43	2021-05-12	06:58:31
132.3323	13.54	35.00	0.0000	11.43	2021-05-12	07:58:31
132.3740	13.38	35.00	0.0000	11.42	2021-05-12	08:58:31
132.4156	13.29	35.00	7.7857	11.41	2021-05-12	09:58:31
132.4573	13.58	35.00	7.6096	11.41	2021-05-12	10:58:31
132.4990	13.70	35.00	7.4603	11.41	2021-05-12	11:58:31
132.5406	13.04	35.00	0.0000	11.41	2021-05-12	12:58:31
132.5823	12.97	35.00	0.0000	11.40	2021-05-12	13:58:31
132.6240	13.13	35.00	0.0000	11.40	2021-05-12	14:58:31
132.6656	13.31	35.00	0.0000	11.40	2021-05-12	15:58:31
132.7073	13.47	35.00	0.0000	11.40	2021-05-12	16:58:31
132.7490	13.83	35.00	8.1729	11.40	2021-05-12	17:58:31
132.7906	14.18	35.00	8.1328	11.40	2021-05-12	18:58:31
132.8323	14.29	35.00	8.0423	11.40	2021-05-12	19:58:31
132.8740	14.52	35.00	8.2456	11.40	2021-05-12	20:58:31
132.9156	14.86	35.00	0.0000	11.40	2021-05-12	21:58:31
132.9573	15.28	35.00	7.9601	11.41	2021-05-12	22:58:31
132.9990	15.40	35.00	7.8774	11.41	2021-05-12	23:58:31
133.0406	14.06	35.00	7.9850	11.40	2021-05-13	00:58:31
133.0823	13.74	35.00	8.0095	11.39	2021-05-13	01:58:31
133.1240	13.63	35.00	8.0071	11.38	2021-05-13	02:58:31
133.1656	13.49	35.00	7.9935	11.38	2021-05-13	03:58:31
133.2073	13.51	35.00	7.9884	11.37	2021-05-13	04:58:31
133.2490	13.45	35.00	0.0000	11.37	2021-05-13	05:58:31
133.2906	13.45	35.00	0.0000	11.36	2021-05-13	06:58:31
133.3323	13.33	35.00	0.0000	11.36	2021-05-13	07:58:31
133.3740	13.24	35.00	0.0000	11.36	2021-05-13	08:58:31
133.4156	13.20	35.00	0.0000	11.36	2021-05-13	09:58:31
133.4573	13.74	35.00	0.0000	11.35	2021-05-13	10:58:31
133.4990	14.29	35.00	0.0000	11.36	2021-05-13	11:58:31
133.5406	14.63	35.00	0.0000	11.36	2021-05-13	12:58:31
133.5823	13.31	35.00	0.0000	11.36	2021-05-13	13:58:31
133.6240	13.63	35.00	-1.#IND	11.35	2021-05-13	14:58:31
133.6656	13.81	35.00	0.0000	11.35	2021-05-13	15:58:31
133.7073	14.20	35.00	0.0000	11.35	2021-05-13	16:58:31
133.7490	14.68	35.00	0.0000	11.35	2021-05-13	17:58:31
133.7906	14.45	35.00	-1.#IND	11.35	2021-05-13	18:58:31
133.8323	14.93	35.00	0.0000	11.35	2021-05-13	19:58:31
133.8740	15.21	35.00	0.0000	11.35	2021-05-13	20:58:31
133.9156	15.16	35.00	1.9753	11.35	2021-05-13	21:58:31
133.9573	15.51	35.00	0.0000	11.36	2021-05-13	22:58:31
133.9990	15.90	35.00	0.0000	11.36	2021-05-13	23:58:31
134.0406	15.63	35.00	-1.#IND	11.36	2021-05-14	00:58:31
134.0823	15.05	35.00	0.0000	11.35	2021-05-14	01:58:31
134.1240	14.98	35.00	0.0000	11.35	2021-05-14	02:58:31
134.1656	14.93	35.00	-1.#IND	11.35	2021-05-14	03:58:31
134.2073	14.98	35.00	-1.#IND	11.34	2021-05-14	04:58:31
134.2490	14.96	35.00	0.0000	11.34	2021-05-14	05:58:31
134.2906	14.93	35.00	-1.#IND	11.33	2021-05-14	06:58:31
134.3323	14.82	35.00	-1.#IND	11.33	2021-05-14	07:58:31
134.3740	14.70	35.00	0.0000	11.33	2021-05-14	08:58:31
134.4156	14.52	35.00	0.0000	11.32	2021-05-14	09:58:31
134.4573	14.54	35.00	0.0000	11.32	2021-05-14	10:58:31
134.4990	15.05	35.00	0.0000	11.32	2021-05-14	11:58:31
134.5406	15.42	35.00	0.0000	11.32	2021-05-14	12:58:31
134.5823	15.21	35.00	0.0000	11.32	2021-05-14	13:58:31
134.6240	14.38	35.00	0.0000	11.31	2021-05-14	14:58:31
134.6656	14.43	35.00	0.0000	11.31	2021-05-14	15:58:31
134.7073	14.93	35.00	0.0000	11.31	2021-05-14	16:58:31
134.7490	15.51	35.00	0.0000	11.31	2021-05-14	17:58:31
134.7906	15.23	35.00	0.0000	11.31	2021-05-14	18:58:31
134.8323	15.67	35.00	0.0000	11.31	2021-05-14	19:58:31
134.8740	16.07	35.00	0.0000	11.31	2021-05-14	20:58:31
134.9156	16.09	35.00	0.0000	11.31	2021-05-14	21:58:31
134.9573	16.18	35.00	0.0000	11.32	2021-05-14	22:58:31
134.9990	16.42	35.00	0.0000	11.32	2021-05-14	23:58:31
135.0406	16.53	35.00	0.0000	11.32	2021-05-15	00:58:31
135.0823	15.74	35.00	0.0000	11.31	2021-05-15	01:58:31
135.1240	15.00	35.00	0.0000	11.30	2021-05-15	02:58:31
135.1656	14.86	35.00	0.0000	11.29	2021-05-15	03:58:31
135.2073	14.77	35.00	0.0000	11.29	2021-05-15	04:58:31
135.2490	14.66	35.00	0.0000	11.28	2021-05-15	05:58:31
135.2906	14.63	35.00	0.0000	11.28	2021-05-15	06:58:31
135.3323	14.57	35.00	0.0000	11.28	2021-05-15	07:58:31
135.3740	14.52	35.00	0.0000	11.28	2021-05-15	08:58:31
135.4156	14.47	35.00	0.0000	11.28	2021-05-15	09:58:31
135.4573	14.57	35.00	0.0000	11.27	2021-05-15	10:58:31
135.4990	15.14	35.00	0.0000	11.28	2021-05-15	11:58:31
135.5406	15.95	35.00	0.0000	11.28	2021-05-15	12:58:31
135.5823	16.46	35.00	0.0000	11.28	2021-05-15	13:58:31
135.6240	15.16	35.00	0.0000	11.28	2021-05-15	14:58:31
135.6656	15.46	35.00	0.0000	11.27	2021-05-15	15:58:31
135.7073	16.02	35.00	0.0000	11.27	2021-05-15	16:58:31
135.7490	16.46	35.00	0.0000	11.28	2021-05-15	17:58:31
135.7906	16.79	35.00	0.0000	11.28	2021-05-15	18:58:31
135.8323	16.58	35.00	0.0000	11.28	2021-05-15	19:58:31
135.8740	16.86	35.00	0.0000	11.28	2021-05-15	20:58:31
135.9156	17.28	35.00	-1.#IND	11.28	2021-05-15	21:58:31
135.9573	17.12	35.00	0.0000	11.28	2021-05-15	22:58:31
135.9990	17.07	35.00	0.0000	11.28	2021-05-15	23:58:31
136.0406	17.38	35.00	0.0000	11.28	2021-05-16	00:58:31
136.0823	17.26	35.00	0.0000	11.28	2021-05-16	01:58:31
136.1240	16.09	35.00	0.0000	11.27	2021-05-16	02:58:31
136.1656	15.56	35.00	8.4513	11.26	2021-05-16	03:58:31
136.2073	15.23	35.00	0.0000	11.25	2021-05-16	04:58:31
136.2490	15.35	35.00	7.9989	11.25	2021-05-16	05:58:31
136.2906	15.07	35.00	7.9544	11.24	2021-05-16	06:58:31
136.3323	14.91	35.00	7.9786	11.24	2021-05-16	07:58:31
136.3740	14.82	35.00	7.9816	11.24	2021-05-16	08:58:31
136.4156	14.96	35.00	7.9669	11.23	2021-05-16	09:58:31
136.4573	15.14	35.00	7.9476	11.23	2021-05-16	10:58:31
136.4990	15.44	35.00	7.8668	11.23	2021-05-16	11:58:31
136.5406	16.42	35.00	7.6757	11.24	2021-05-16	12:58:31
136.5823	17.21	35.00	7.4484	11.24	2021-05-16	13:58:31
136.6240	17.73	35.00	7.3897	11.25	2021-05-16	14:58:31
136.6656	16.51	35.00	7.9489	11.25	2021-05-16	15:58:31
136.7073	16.74	35.00	7.9819	11.24	2021-05-16	16:58:31
136.7490	17.21	35.00	7.9948	11.24	2021-05-16	17:58:31
136.7906	17.40	35.00	7.9882	11.25	2021-05-16	18:58:31
136.8323	17.64	35.00	8.0105	11.25	2021-05-16	19:58:31
136.8740	17.83	35.00	8.0491	11.25	2021-05-16	20:58:31
136.9156	17.90	35.00	0.0000	11.25	2021-05-16	21:58:31
136.9573	17.71	35.00	0.0000	11.25	2021-05-16	22:58:31
136.9990	17.61	35.00	0.0000	11.25	2021-05-16	23:58:31
137.0406	17.71	35.00	0.0000	11.24	2021-05-17	00:58:31
137.0823	17.92	35.00	8.6028	11.24	2021-05-17	01:58:31
137.1240	17.59	35.00	8.0539	11.24	2021-05-17	02:58:31
137.1656	16.56	35.00	0.0000	11.23	2021-05-17	03:58:31
137.2073	15.95	35.00	0.0000	11.22	2021-05-17	04:58:31
137.2490	15.74	35.00	0.0000	11.21	2021-05-17	05:58:31
137.2906	15.93	35.00	0.0000	11.21	2021-05-17	06:58:31
137.3323	16.00	35.00	0.0000	11.21	2021-05-17	07:58:31
137.3740	15.95	35.00	0.0000	11.20	2021-05-17	08:58:31
137.4156	15.88	35.00	0.0000	11.20	2021-05-17	09:58:31
137.4573	15.81	35.00	0.0000	11.20	2021-05-17	10:58:31
137.4990	15.79	35.00	0.0000	11.20	2021-05-17	11:58:31
137.5406	16.30	35.00	0.0000	11.20	2021-05-17	12:58:31
137.5823	17.36	35.00	0.0000	11.21	2021-05-17	13:58:31
137.6240	18.07	35.00	0.0000	11.21	2021-05-17	14:58:31
137.6656	17.71	35.00	0.0000	11.22	2021-05-17	15:58:31
137.7073	16.81	35.00	0.0000	11.21	2021-05-17	16:58:31
137.7490	17.43	35.00	0.0000	11.21	2021-05-17	17:58:31
137.7906	17.90	35.00	0.0000	11.21	2021-05-17	18:58:31
137.8323	18.30	35.00	0.0000	11.21	2021-05-17	19:58:31
137.8740	18.33	35.00	0.0000	11.22	2021-05-17	20:58:31
137.9156	18.35	35.00	0.0000	11.21	2021-05-17	21:58:31
137.9573	18.40	35.00	-1.#IND	11.22	2021-05-17	22:58:31
137.9990	18.30	35.00	0.0000	11.21	2021-05-17	23:58:31
138.0406	18.14	35.00	7.2565	11.21	2021-05-18	00:58:31
138.0823	18.30	35.00	0.0000	11.21	2021-05-18	01:58:31
138.1240	18.52	35.00	0.0000	11.21	2021-05-18	02:58:31
138.1656	17.43	35.00	0.0000	11.21	2021-05-18	03:58:31
138.2073	17.17	35.00	0.0000	11.20	2021-05-18	04:58:31
138.2490	17.47	35.00	0.0000	11.19	2021-05-18	05:58:31
138.2906	17.33	35.00	0.0000	11.19	2021-05-18	06:58:31
138.3323	17.19	35.00	0.0000	11.18	2021-05-18	07:58:31
138.3740	17.14	35.00	0.0000	11.18	2021-05-18	08:58:31
138.4156	16.89	35.00	0.0000	11.18	2021-05-18	09:58:31
138.4573	17.03	35.00	0.0000	11.18	2021-05-18	10:58:31
138.4990	17.12	35.00	0.0000	11.18	2021-05-18	11:58:31
138.5406	17.26	35.00	0.0000	11.18	2021-05-18	12:58:31
138.5823	17.66	35.00	0.0000	11.18	2021-05-18	13:58:31
138.6240	18.47	35.00	0.0000	11.18	2021-05-18	14:58:31
138.6656	19.07	35.00	0.0000	11.19	2021-05-18	15:58:31
138.7073	17.95	35.00	0.0000	11.19	2021-05-18	16:58:31
138.7490	17.88	35.00	0.0000	11.18	2021-05-18	17:58:31
138.7906	18.14	35.00	0.0000	11.18	2021-05-18	18:58:31
138.8323	18.52	35.00	0.0000	11.18	2021-05-18	19:58:31
138.8740	18.47	35.00	0.0000	11.18	2021-05-18	20:58:31
138.9156	18.54	35.00	0.0000	11.18	2021-05-18	21:58:31
138.9573	18.52	35.00	0.0000	11.18	2021-05-18	22:58:31
138.9990	18.47	35.00	0.0000	11.18	2021-05-18	23:58:31
139.0406	18.40	35.00	0.0000	11.18	2021-05-19	00:58:31
139.0823	18.42	35.00	0.0000	11.17	2021-05-19	01:58:31
139.1240	18.64	35.00	0.0000	11.17	2021-05-19	02:58:31
139.1656	18.90	35.00	0.0000	11.17	2021-05-19	03:58:31
139.2073	18.07	35.00	0.0000	11.17	2021-05-19	04:58:31
139.2490	17.78	35.00	0.0000	11.16	2021-05-19	05:58:31
139.2906	17.10	35.00	0.0000	11.15	2021-05-19	06:58:31
139.3323	17.12	35.00	0.0000	11.15	2021-05-19	07:58:31
139.3740	16.89	35.00	0.0000	11.14	2021-05-19	08:58:31
139.4156	16.42	35.00	0.0000	11.14	2021-05-19	09:58:31
139.4573	16.04	35.00	0.0000	11.13	2021-05-19	10:58:31
139.4990	16.42	35.00	0.0000	11.13	2021-05-19	11:58:31
139.5406	16.98	35.00	0.0000	11.13	2021-05-19	12:58:31
139.5823	17.50	35.00	0.0000	11.13	2021-05-19	13:58:31
139.6240	18.42	35.00	0.0000	11.14	2021-05-19	14:58:31
139.6656	19.31	35.00	0.0000	11.15	2021-05-19	15:58:31
139.7073	19.94	35.00	0.0000	11.16	2021-05-19	16:58:31
139.7490	17.26	35.00	0.0000	11.15	2021-05-19	17:58:31
139.7906	17.64	35.00	0.0000	11.14	2021-05-19	18:58:31
139.8323	18.52	35.00	0.0000	11.14	2021-05-19	19:58:31
139.8740	18.64	35.00	0.0000	11.14	2021-05-19	20:58:31
139.9156	18.54	35.00	0.0000	11.14	2021-05-19	21:58:31
139.9573	18.45	35.00	0.0000	11.14	2021-05-19	22:58:31
139.9990	18.40	35.00	0.0000	11.14	2021-05-19	23:58:31
140.0406	18.35	35.00	0.0000	11.14	2021-05-20	00:58:31
140.0823	18.33	35.00	0.0000	11.14	2021-05-20	01:58:31
140.1240	18.37	35.00	0.0000	11.13	2021-05-20	02:58:31
140.1656	18.61	35.00	0.0000	11.13	2021-05-20	03:58:31
140.2073	18.83	35.00	0.0000	11.13	2021-05-20	04:58:31
140.2490	17.71	35.00	0.0000	11.13	2021-05-20	05:58:31
140.2906	16.98	35.00	0.0000	11.12	2021-05-20	06:58:31
140.3323	16.93	35.00	0.0000	11.11	2021-05-20	07:58:31
140.3740	16.91	35.00	0.0000	11.10	2021-05-20	08:58:31
140.4156	16.91	35.00	0.0000	11.10	2021-05-20	09:58:31
140.4573	16.86	35.00	0.0000	11.10	2021-05-20	10:58:31
140.4990	16.86	35.00	0.0000	11.10	2021-05-20	11:58:31
140.5406	16.96	35.00	0.0000	11.09	2021-05-20	12:58:31
140.5823	17.17	35.00	0.0000	11.10	2021-05-20	13:58:31
140.6240	17.59	35.00	0.0000	11.10	2021-05-20	14:58:31
140.6656	18.73	35.00	0.0000	11.10	2021-05-20	15:58:31
140.7073	19.79	35.00	0.0000	11.11	2021-05-20	16:58:31
140.7490	20.25	35.00	0.0000	11.13	2021-05-20	17:58:31
140.7906	19.26	35.00	0.0000	11.13	2021-05-20	18:58:31
140.8323	19.41	35.00	0.0000	11.12	2021-05-20	19:58:31
140.8740	19.48	35.00	0.0000	11.12	2021-05-20	20:58:31
140.9156	19.43	35.00	0.0000	11.11	2021-05-20	21:58:31
140.9573	19.38	35.00	0.0000	11.12	2021-05-20	22:58:31
140.9990	19.26	35.00	0.0000	11.11	2021-05-20	23:58:31
141.0406	19.16	35.00	0.0000	11.11	2021-05-21	00:58:31
141.0823	19.09	35.00	0.0000	11.11	2021-05-21	01:58:31
141.1240	19.04	35.00	0.0000	11.11	2021-05-21	02:58:31
141.1656	19.14	35.00	0.0000	11.10	2021-05-21	03:58:31
141.2073	19.43	35.00	0.0000	11.10	2021-05-21	04:58:31
141.2490	19.43	35.00	0.0000	11.10	2021-05-21	05:58:31
141.2906	18.09	35.00	0.0000	11.10	2021-05-21	06:58:31
141.3323	17.71	35.00	0.0000	11.09	2021-05-21	07:58:31
141.3740	17.54	35.00	0.0000	11.08	2021-05-21	08:58:31
141.4156	17.36	35.00	0.0000	11.07	2021-05-21	09:58:31
141.4573	17.45	35.00	0.0000	11.07	2021-05-21	10:58:31
141.4990	17.57	35.00	0.0000	11.07	2021-05-21	11:58:31
141.5406	17.64	35.00	0.0000	11.07	2021-05-21	12:58:31
141.5823	17.69	35.00	0.0000	11.07	2021-05-21	13:58:31
141.6240	17.88	35.00	0.0000	11.07	2021-05-21	14:58:31
141.6656	18.49	35.00	0.0000	11.07	2021-05-21	15:58:31
141.7073	19.65	35.00	0.0000	11.08	2021-05-21	16:58:31
141.7490	20.28	35.00	0.0000	11.09	2021-05-21	17:58:31
141.7906	20.18	35.00	0.0000	11.09	2021-05-21	18:58:31
141.8323	19.02	35.00	0.0000	11.09	2021-05-21	19:58:31
141.8740	19.02	35.00	0.0000	11.08	2021-05-21	20:58:31
141.9156	18.92	35.00	8.1095	11.08	2021-05-21	21:58:31
141.9573	18.68	35.00	8.0514	11.07	2021-05-21	22:58:31
141.9990	18.47	35.00	0.0000	11.07	2021-05-21	23:58:31
142.0406	18.30	35.00	8.0542	11.06	2021-05-22	00:58:31
142.0823	18.26	35.00	8.0436	11.06	2021-05-22	01:58:31
142.1240	18.30	35.00	8.0564	11.06	2021-05-22	02:58:31
142.1656	18.37	35.00	8.0277	11.06	2021-05-22	03:58:31
142.2073	18.45	35.00	7.9946	11.06	2021-05-22	04:58:31
142.2490	18.80	35.00	7.8578	11.06	2021-05-22	05:58:31
142.2906	18.92	35.00	7.7278	11.06	2021-05-22	06:58:31
142.3323	18.23	35.00	7.8812	11.06	2021-05-22	07:58:31
142.3740	17.76	35.00	7.9512	11.04	2021-05-22	08:58:31
142.4156	17.64	35.00	7.9618	11.04	2021-05-22	09:58:31
142.4573	17.57	35.00	0.0000	11.04	2021-05-22	10:58:31
142.4990	17.45	35.00	0.0000	11.03	2021-05-22	11:58:31
142.5406	17.33	35.00	0.0000	11.03	2021-05-22	12:58:31
142.5823	17.33	35.00	0.0000	11.03	2021-05-22	13:58:31
142.6240	17.40	35.00	0.0000	11.03	2021-05-22	14:58:31
142.6656	17.71	35.00	0.0000	11.03	2021-05-22	15:58:31
142.7073	18.07	35.00	0.0000	11.03	2021-05-22	16:58:31
142.7490	18.68	35.00	0.0000	11.03	2021-05-22	17:58:31
142.7906	19.21	35.00	0.0000	11.04	2021-05-22	18:58:31
142.8323	19.04	35.00	0.0000	11.04	2021-05-22	19:58:31
142.8740	18.78	35.00	0.0000	11.04	2021-05-22	20:58:31
142.9156	18.80	35.00	0.0000	11.04	2021-05-22	21:58:31
142.9573	18.76	35.00	-1.#IND	11.04	2021-05-22	22:58:31
142.9990	18.64	35.00	-1.#IND	11.03	2021-05-22	23:58:31
143.0406	18.35	35.00	0.0000	11.03	2021-05-23	00:58:31
143.0823	18.18	35.00	0.0000	11.03	2021-05-23	01:58:31
143.1240	18.18	35.00	0.0000	11.02	2021-05-23	02:58:31
143.1656	18.33	35.00	0.0000	11.02	2021-05-23	03:58:31
143.2073	18.45	35.00	0.0000	11.02	2021-05-23	04:58:31
143.2490	18.47	35.00	0.0000	11.02	2021-05-23	05:58:31
143.2906	18.61	35.00	0.0000	11.02	2021-05-23	06:58:31
143.3323	18.73	35.00	0.0000	11.02	2021-05-23	07:58:31
143.3740	17.99	35.00	0.0000	11.02	2021-05-23	08:58:31
143.4156	18.02	35.00	0.0000	11.01	2021-05-23	09:58:31
143.4573	17.88	35.00	0.0000	11.00	2021-05-23	10:58:31
143.4990	17.90	35.00	0.0000	11.00	2021-05-23	11:58:31
143.5406	17.85	35.00	0.0000	11.00	2021-05-23	12:58:31
143.5823	17.61	35.00	0.0000	11.00	2021-05-23	13:58:31
143.6240	17.45	35.00	0.0000	10.99	2021-05-23	14:58:31
143.6656	18.57	35.00	0.0000	11.00	2021-05-23	15:58:31
143.7073	19.14	35.00	0.0000	11.00	2021-05-23	16:58:31
143.7490	20.04	35.00	0.0000	11.01	2021-05-23	17:58:31
143.7906	21.11	35.00	0.0000	11.02	2021-05-23	18:58:31
143.8323	21.63	35.00	0.0000	11.03	2021-05-23	19:58:31
143.8740	19.72	35.00	0.0000	11.04	2021-05-23	20:58:31
143.9156	19.16	35.00	0.0000	11.02	2021-05-23	21:58:31
143.9573	19.09	35.00	0.0000	11.01	2021-05-23	22:58:31
