Date,Day,Time,Pred,High/Low
2018/02/01,Thu,04:12,3.16,H
2018/02/01,Thu,10:13,-0.32,L
2018/02/01,Thu,16:28,3.59,H
2018/02/01,Thu,22:51,-0.59,L
2018/02/02,Fri,05:05,3.21,H
2018/02/02,Fri,11:06,-0.34,L
2018/02/02,Fri,17:21,3.54,H
2018/02/02,Fri,23:41,-0.55,L
2018/02/03,Sat,05:57,3.22,H
2018/02/03,Sat,11:58,-0.3,L
2018/02/03,Sat,18:13,3.42,H
2018/02/04,Sun,00:30,-0.43,L
2018/02/04,Sun,06:47,3.19,H
2018/02/04,Sun,12:50,-0.21,L
2018/02/04,Sun,19:05,3.25,H
2018/02/05,Mon,01:19,-0.27,L
2018/02/05,Mon,07:37,3.11,H
2018/02/05,Mon,13:43,-0.08,L
2018/02/05,Mon,19:58,3.05,H
2018/02/06,Tue,02:10,-0.07,L
2018/02/06,Tue,08:28,3.0,H
2018/02/06,Tue,14:39,0.06,L
2018/02/06,Tue,20:53,2.84,H
2018/02/07,Wed,03:02,0.12,L
2018/02/07,Wed,09:21,2.9,H
2018/02/07,Wed,15:36,0.19,L
2018/02/07,Wed,21:51,2.66,H
2018/02/08,Thu,03:56,0.29,L
2018/02/08,Thu,10:16,2.81,H
2018/02/08,Thu,16:35,0.28,L
2018/02/08,Thu,22:51,2.53,H
2018/02/09,Fri,04:51,0.41,L
2018/02/09,Fri,11:12,2.76,H
2018/02/09,Fri,17:35,0.33,L
2018/02/09,Fri,23:51,2.46,H
2018/02/10,Sat,05:47,0.48,L
2018/02/10,Sat,12:09,2.75,H
2018/02/10,Sat,18:35,0.33,L
2018/02/11,Sun,00:51,2.45,H
2018/02/11,Sun,06:42,0.48,L
2018/02/11,Sun,13:04,2.78,H
2018/02/11,Sun,19:30,0.27,L
2018/02/12,Mon,01:44,2.49,H
2018/02/12,Mon,07:34,0.44,L
2018/02/12,Mon,13:54,2.85,H
2018/02/12,Mon,20:17,0.2,L
2018/02/13,Tue,02:31,2.56,H
2018/02/13,Tue,08:21,0.36,L
2018/02/13,Tue,14:38,2.92,H
2018/02/13,Tue,20:58,0.11,L
2018/02/14,Wed,03:12,2.64,H
2018/02/14,Wed,09:03,0.28,L
2018/02/14,Wed,15:18,2.99,H
2018/02/14,Wed,21:37,0.03,L
2018/02/15,Thu,03:50,2.71,H
2018/02/15,Thu,09:44,0.2,L
2018/02/15,Thu,15:57,3.04,H
2018/02/15,Thu,22:14,-0.03,L
2018/02/16,Fri,04:27,2.78,H
2018/02/16,Fri,10:23,0.13,L
2018/02/16,Fri,16:35,3.08,H
2018/02/16,Fri,22:51,-0.07,L
2018/02/17,Sat,05:04,2.84,H
2018/02/17,Sat,11:03,0.08,L
2018/02/17,Sat,17:13,3.08,H
2018/02/17,Sat,23:28,-0.1,L
2018/02/18,Sun,05:40,2.89,H
2018/02/18,Sun,11:43,0.04,L
2018/02/18,Sun,17:52,3.07,H
2018/02/19,Mon,00:06,-0.1,L
2018/02/19,Mon,06:17,2.94,H
2018/02/19,Mon,12:24,0.02,L
2018/02/19,Mon,18:32,3.03,H
2018/02/20,Tue,00:46,-0.07,L
2018/02/20,Tue,06:55,2.97,H
2018/02/20,Tue,13:08,0.01,L
2018/02/20,Tue,19:15,2.97,H
2018/02/21,Wed,01:28,-0.01,L
2018/02/21,Wed,07:37,3.0,H
2018/02/21,Wed,13:55,0.03,L
2018/02/21,Wed,20:02,2.88,H
2018/02/22,Thu,02:15,0.05,L
2018/02/22,Thu,08:25,3.01,H
2018/02/22,Thu,14:48,0.05,L
2018/02/22,Thu,20:55,2.79,H
2018/02/23,Fri,03:07,0.12,L
2018/02/23,Fri,09:18,3.02,H
2018/02/23,Fri,15:46,0.06,L
2018/02/23,Fri,21:54,2.71,H
2018/02/24,Sat,04:04,0.18,L
2018/02/24,Sat,10:16,3.04,H
2018/02/24,Sat,16:47,0.04,L
2018/02/24,Sat,22:57,2.68,H
2018/02/25,Sun,05:05,0.19,L
2018/02/25,Sun,11:18,3.08,H
2018/02/25,Sun,17:51,-0.01,L
2018/02/26,Mon,00:03,2.71,H
2018/02/26,Mon,06:08,0.15,L
2018/02/26,Mon,12:23,3.15,H
2018/02/26,Mon,18:55,-0.11,L
2018/02/27,Tue,01:08,2.8,H
2018/02/27,Tue,07:11,0.05,L
2018/02/27,Tue,13:27,3.26,H
2018/02/27,Tue,19:55,-0.25,L
2018/02/28,Wed,02:09,2.94,H
2018/02/28,Wed,08:11,-0.09,L
2018/02/28,Wed,14:27,3.37,H
2018/02/28,Wed,20:50,-0.37,L
