Date,Day,Time,Pred,High/Low
4/13/2020,Mon,8:39:00 PM,2.85,H
4/14/2020,Tue,2:37:00 AM,0.29,L
4/14/2020,Tue,8:52:00 AM,3.08,H
4/14/2020,Tue,3:21:00 PM,0.08,L
4/14/2020,Tue,9:42:00 PM,2.71,H
4/15/2020,Wed,3:38:00 AM,0.45,L
4/15/2020,Wed,9:55:00 AM,2.92,H
4/15/2020,Wed,4:23:00 PM,0.22,L
4/15/2020,Wed,10:47:00 PM,2.62,H
4/16/2020,Thu,4:41:00 AM,0.54,L
4/16/2020,Thu,11:00:00 AM,2.82,H
4/16/2020,Thu,5:26:00 PM,0.31,L
4/16/2020,Thu,11:51:00 PM,2.6,H
4/17/2020,Fri,5:45:00 AM,0.55,L
4/17/2020,Fri,12:05:00 PM,2.77,H
4/17/2020,Fri,6:27:00 PM,0.35,L
4/18/2020,Sat,12:50:00 AM,2.65,H
4/18/2020,Sat,6:46:00 AM,0.51,L
4/18/2020,Sat,1:05:00 PM,2.79,H
4/18/2020,Sat,7:22:00 PM,0.34,L
4/19/2020,Sun,1:40:00 AM,2.73,H
4/19/2020,Sun,7:40:00 AM,0.41,L
4/19/2020,Sun,1:56:00 PM,2.83,H
4/19/2020,Sun,8:07:00 PM,0.3,L
4/20/2020,Mon,2:23:00 AM,2.82,H
4/20/2020,Mon,8:26:00 AM,0.31,L
4/20/2020,Mon,2:40:00 PM,2.87,H
4/20/2020,Mon,8:46:00 PM,0.27,L
4/21/2020,Tue,3:00:00 AM,2.91,H
4/21/2020,Tue,9:06:00 AM,0.21,L
4/21/2020,Tue,3:19:00 PM,2.89,H
4/21/2020,Tue,9:22:00 PM,0.25,L
4/22/2020,Wed,3:35:00 AM,2.97,H
4/22/2020,Wed,9:45:00 AM,0.14,L
4/22/2020,Wed,3:57:00 PM,2.9,H
4/22/2020,Wed,9:58:00 PM,0.25,L
4/23/2020,Thu,4:09:00 AM,3.02,H
4/23/2020,Thu,10:22:00 AM,0.09,L
4/23/2020,Thu,4:35:00 PM,2.89,H
4/23/2020,Thu,10:34:00 PM,0.26,L
4/24/2020,Fri,4:44:00 AM,3.05,H
4/24/2020,Fri,11:00:00 AM,0.07,L
4/24/2020,Fri,5:12:00 PM,2.85,H
4/24/2020,Fri,11:10:00 PM,0.29,L
4/25/2020,Sat,5:19:00 AM,3.05,H
4/25/2020,Sat,11:38:00 AM,0.07,L
4/25/2020,Sat,5:50:00 PM,2.81,H
4/25/2020,Sat,11:48:00 PM,0.34,L
4/26/2020,Sun,5:55:00 AM,3.04,H
4/26/2020,Sun,12:18:00 PM,0.09,L
4/26/2020,Sun,6:30:00 PM,2.75,H
4/27/2020,Mon,12:27:00 AM,0.4,L
4/27/2020,Mon,6:34:00 AM,3.02,H
4/27/2020,Mon,12:59:00 PM,0.12,L
4/27/2020,Mon,7:12:00 PM,2.69,H
4/28/2020,Tue,1:09:00 AM,0.46,L
4/28/2020,Tue,7:16:00 AM,3,H
4/28/2020,Tue,1:45:00 PM,0.17,L
4/28/2020,Tue,7:57:00 PM,2.64,H
4/29/2020,Wed,1:56:00 AM,0.5,L
4/29/2020,Wed,8:03:00 AM,2.97,H
4/29/2020,Wed,2:36:00 PM,0.2,L
4/29/2020,Wed,8:49:00 PM,2.62,H
4/30/2020,Thu,2:49:00 AM,0.52,L
4/30/2020,Thu,8:57:00 AM,2.95,H
4/30/2020,Thu,3:31:00 PM,0.21,L
4/30/2020,Thu,9:45:00 PM,2.64,H
