,"Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island"
"10-05-2018 10:45:00",12.6,12.90,72,1024.0,6.4,10.2,21,10.30,0,0.0,120.4,0.0,502,269.0,16.97,8.06,47010,0.800,3.6,7.44,92.2,-49.9,0.1
"10-05-2018 11:00:00",12.6,12.90,73,1024.2,5.6,9.2,17,10.40,0,0.0,120.4,0.0,796,253.0,16.97,8.06,47030,0.790,3.9,7.46,92.4,-50.0,0.1
"10-05-2018 11:15:00",12.7,13.20,72,1024.3,5.1,8.7,13,10.50,0,0.0,120.4,0.0,722,248.0,17.00,8.06,47150,0.810,3.5,7.48,92.7,-50.0,0.1
"10-05-2018 11:30:00",12.7,13.20,72,1024.1,5.1,8.5,40,10.50,0,0.0,120.4,0.0,765,258.0,17.05,8.06,47210,0.800,2.9,7.47,92.8,-50.0,0.1
"10-05-2018 11:45:00",12.7,12.90,69,1024.2,5.2,8.3,36,9.90,0,0.0,120.4,0.0,750,234.0,17.06,8.06,47060,0.820,3.3,7.54,93.5,-50.1,0.1
"10-05-2018 12:00:00",12.6,12.80,72,1024.2,5.4,8.2,40,10.20,0,0.0,120.4,0.0,780,237.0,17.10,8.06,46930,0.810,3.0,7.58,94.1,-50.2,0.1
"10-05-2018 12:15:00",12.7,12.90,72,1024.3,4.6,7.3,34,10.30,0,0.0,120.4,0.0,764,227.0,17.10,8.05,46890,0.830,4.0,7.59,94.2,-49.8,0.1
"10-05-2018 12:30:00",12.7,12.80,71,1024.2,4.8,7.6,35,10.10,0,0.0,120.4,0.0,806,235.0,17.16,8.05,46820,0.840,3.2,7.58,94.2,-49.8,0.1
"10-05-2018 12:45:00",12.7,12.70,71,1023.9,4.9,7.8,48,10.00,0,0.0,120.4,0.0,760,247.0,17.17,8.06,46860,0.790,3.3,7.58,94.3,-50.0,0.1
"10-05-2018 13:00:00",12.7,12.80,69,1023.9,4.5,7.1,45,9.90,0,0.0,120.4,0.0,757,243.0,17.17,8.06,46940,0.800,3.4,7.61,94.6,-50.1,0.1
"10-05-2018 13:15:00",12.7,12.80,71,1023.9,4.1,7.6,73,10.00,0,0.0,120.4,0.0,802,275.0,17.20,8.06,46980,0.800,3.7,7.58,94.4,-50.3,0.1
"10-05-2018 13:30:00",12.7,12.80,69,1023.7,4.4,8.4,48,9.80,0,0.0,120.4,0.0,748,288.0,17.25,8.07,47070,0.790,3.4,7.59,94.6,-50.6,0.1
"10-05-2018 13:45:00",12.7,12.90,70,1023.5,4.0,6.7,55,10.10,0,0.0,120.4,0.0,715,326.0,17.29,8.07,47230,0.790,3.2,7.58,94.6,-50.6,0.0
"10-05-2018 14:00:00",12.7,13.10,71,1023.4,3.8,7.2,71,10.30,0,0.0,120.4,0.0,695,1.0,17.29,8.07,47190,0.800,3.3,7.63,95.2,-50.6,0.1
"10-05-2018 14:15:00",12.8,12.90,70,1023.3,4.4,7.2,54,10.10,0,0.0,120.4,0.0,676,10.0,17.14,8.06,46910,0.810,4.4,7.61,94.5,-50.3,0.1
"10-05-2018 14:30:00",12.8,12.70,72,1023.3,4.1,7.0,80,10.00,0,0.0,120.4,0.0,635,37.0,17.16,8.06,46930,0.800,4.9,7.66,95.2,-50.0,0.1
"10-05-2018 14:45:00",12.7,12.80,72,1023.4,3.9,7.1,59,10.20,0,0.0,120.4,0.0,600,21.0,17.16,8.06,46790,0.780,4.8,7.67,95.3,-50.2,0.1
"10-05-2018 15:00:00",12.7,12.60,71,1023.2,3.6,6.1,106,9.90,0,0.0,120.4,0.0,546,44.0,17.25,8.04,45800,0.810,5.4,7.63,94.6,-49.1,0.1
"10-05-2018 15:15:00",12.7,12.60,70,1023.1,3.4,7.4,75,9.80,0,0.0,120.4,0.0,515,46.0,17.25,8.04,45680,0.790,6.0,7.65,94.7,-48.8,0.1
"10-05-2018 15:30:00",12.7,12.60,69,1023.0,3.3,6.3,78,9.70,0,0.0,120.4,0.0,487,46.0,17.25,8.03,45500,0.780,6.7,7.66,94.8,-48.6,0.1
"10-05-2018 15:45:00",12.7,13.00,71,1022.8,3.1,5.9,101,10.30,0,0.0,120.4,0.0,462,43.0,17.26,8.03,45450,0.790,6.5,7.66,94.7,-48.6,0.1
"10-05-2018 16:00:00",12.8,13.10,67,1022.8,3.3,5.9,109,9.90,0,0.0,120.4,0.0,414,58.0,17.24,8.03,45560,0.800,7.2,7.65,94.7,-48.5,0.1
"10-05-2018 16:15:00",12.8,13.00,68,1022.6,3.2,6.0,108,9.90,0,0.0,120.4,0.0,401,47.0,17.23,8.04,45580,0.770,7.7,7.65,94.7,-48.8,0.1
"10-05-2018 16:30:00",12.8,13.00,66,1022.5,3.8,6.3,120,9.80,0,0.0,120.4,0.0,371,35.0,17.21,8.04,45610,0.800,7.7,7.64,94.5,-48.8,0.1
"10-05-2018 16:45:00",12.8,13.00,66,1022.6,4.0,6.5,78,9.80,0,0.0,120.4,0.0,327,341.0,17.16,8.04,45700,0.800,7.7,7.62,94.2,-48.8,0.1
"10-05-2018 17:00:00",12.8,13.10,68,1022.7,3.5,6.4,92,10.10,0,0.0,120.4,0.0,279,329.0,17.15,8.04,45830,0.770,8.3,7.64,94.5,-49.0,0.1
"10-05-2018 17:15:00",12.7,13.10,70,1022.6,3.8,6.9,137,10.30,0,0.0,120.4,0.0,230,358.0,17.10,8.04,45910,0.790,7.9,7.59,93.9,-49.0,0.0
"10-05-2018 17:30:00",12.7,13.00,70,1022.8,3.7,6.6,109,10.10,0,0.0,120.4,0.0,176,302.0,17.09,8.04,46010,0.800,7.3,7.56,93.4,-49.0,0.1
"10-05-2018 17:45:00",12.6,13.10,70,1022.6,3.1,5.9,88,10.30,0,0.0,120.4,0.0,117,257.0,17.09,8.04,46150,0.740,7.2,7.56,93.5,-49.1,0.1
"10-05-2018 18:00:00",12.5,13.30,71,1022.9,2.2,5.0,105,10.40,0,0.0,120.4,0.0,64,272.0,17.06,8.05,46020,0.750,8.2,7.62,94.2,-49.4,0.1
"10-05-2018 18:15:00",12.4,12.90,69,1022.9,2.7,5.2,71,9.90,0,0.0,120.4,0.0,11,235.0,17.03,8.05,46170,0.820,7.9,7.61,94.0,-49.5,0.1
"10-05-2018 18:30:00",12.4,12.90,68,1023.0,2.2,4.7,63,9.80,0,0.0,120.4,0.0,1,232.0,17.00,8.05,46160,0.810,8.7,7.62,94.1,-49.4,0.1
"10-05-2018 18:45:00",12.3,12.90,68,1023.2,2.3,4.4,85,9.80,0,0.0,120.4,0.0,0,228.0,16.98,8.04,46200,0.780,8.4,7.62,94.1,-49.1,0.1
"10-05-2018 19:00:00",12.3,12.90,68,1023.2,2.8,4.7,98,9.90,0,0.0,120.4,0.0,0,228.0,16.97,8.04,46390,0.810,8.5,7.62,94.2,-49.2,0.1
"10-05-2018 19:15:00",12.3,13.00,71,1023.2,2.7,4.3,100,10.20,0,0.0,120.4,0.0,0,228.0,16.98,8.04,46240,0.790,8.1,7.63,94.2,-49.1,0.1
"10-05-2018 19:30:00",12.3,13.00,69,1023.3,2.6,4.2,98,10.00,0,0.0,120.4,0.0,0,223.0,16.99,8.05,46170,0.790,8.8,7.64,94.3,-49.3,0.1
"10-05-2018 19:45:00",12.3,13.10,72,1023.4,1.9,4.1,89,10.40,0,0.0,120.4,0.0,0,224.0,16.99,8.05,46430,0.810,8.8,7.66,94.7,-49.4,0.1
"10-05-2018 20:00:00",12.3,13.20,72,1023.2,3.0,5.0,102,10.50,0,0.0,120.4,0.0,0,220.0,16.96,8.05,46560,0.820,8.3,7.59,93.8,-49.3,0.1
"10-05-2018 20:15:00",12.3,13.10,69,1023.5,1.8,3.4,43,10.10,0,0.0,120.4,0.0,0,213.0,16.99,8.05,46690,0.770,7.6,7.54,93.3,-49.4,0.1
"10-05-2018 20:30:00",12.3,13.10,70,1023.6,1.5,2.9,84,10.20,0,0.0,120.4,0.0,0,215.0,16.98,8.05,46740,0.800,7.9,7.50,92.9,-49.3,0.1
"10-05-2018 20:45:00",12.3,13.20,70,1023.6,1.9,3.6,80,10.30,0,0.0,120.4,0.0,0,219.0,16.97,8.04,46830,0.870,6.9,7.47,92.4,-49.3,0.1
"10-05-2018 21:00:00",12.3,13.20,70,1023.6,2.3,5.0,100,10.20,0,0.0,120.4,0.0,0,225.0,16.93,8.05,46920,0.760,7.1,7.44,92.0,-49.4,0.1
"10-05-2018 21:15:00",12.3,13.30,70,1023.5,2.6,4.4,85,10.40,0,0.0,120.4,0.0,0,227.0,16.90,8.05,46920,0.810,6.3,7.44,92.0,-49.3,0.1
"10-05-2018 21:30:00",12.3,13.40,71,1023.7,2.0,3.7,53,10.60,0,0.0,120.4,0.0,0,214.0,16.90,8.05,47010,0.800,6.4,7.45,92.1,-49.6,0.1
"10-05-2018 21:45:00",12.2,13.30,69,1023.9,2.1,4.0,37,10.30,0,0.0,120.4,0.0,0,192.0,16.81,8.05,46930,0.800,7.5,7.50,92.6,-49.6,0.0
"10-05-2018 22:00:00",12.2,13.30,68,1023.9,1.9,4.1,58,10.20,0,0.0,120.4,0.0,0,216.0,16.79,8.05,46570,0.840,7.1,7.50,92.4,-49.5,0.1
"10-05-2018 22:15:00",12.2,13.30,68,1024.2,2.1,3.6,48,10.30,0,0.0,120.4,0.0,0,210.0,16.84,8.05,46970,0.840,7.4,7.47,92.2,-49.4,0.1
"10-05-2018 22:30:00",12.2,13.40,67,1024.2,2.3,4.2,44,10.20,0,0.0,120.4,0.0,0,212.0,16.83,8.05,46910,0.810,7.3,7.48,92.3,-49.3,0.1
"10-05-2018 22:45:00",12.2,13.50,69,1024.2,1.7,3.6,51,10.50,0,0.0,120.4,0.0,0,202.0,16.88,8.04,46620,0.830,7.5,7.48,92.4,-48.9,0.1
"10-05-2018 23:00:00",12.2,13.50,66,1024.2,2.0,3.3,49,10.20,0,0.0,120.4,0.0,0,209.0,16.75,8.04,46650,0.780,7.5,7.49,92.2,-48.8,0.1
"10-05-2018 23:15:00",12.2,13.50,65,1024.3,2.0,3.3,40,10.00,0,0.0,120.4,0.0,0,209.0,16.71,8.04,46530,0.850,8.4,7.56,93.0,-48.7,0.1
"10-05-2018 23:30:00",12.2,13.60,65,1024.2,2.0,3.3,35,10.20,0,0.0,120.4,0.0,0,211.0,16.72,8.04,46600,0.780,8.0,7.52,92.6,-48.7,0.1
"10-05-2018 23:45:00",12.2,13.60,64,1024.3,1.7,2.8,36,10.10,0,0.0,120.4,0.0,0,218.0,16.78,8.03,46570,0.810,7.5,7.49,92.2,-48.6,0.1
"10-06-2018 00:00:00",12.2,13.60,63,1024.3,1.6,2.7,48,10.00,0,0.0,120.4,0.0,0,224.0,16.82,8.03,46750,0.800,7.5,7.43,91.7,-48.6,0.1
"10-06-2018 00:15:00",12.2,12.70,81,1024.3,2.0,2.8,322,11.00,0,0.0,120.4,0.0,0,214.0,16.76,8.03,46730,0.790,7.7,7.41,91.3,-48.5,0.1
"10-06-2018 00:30:00",12.2,12.50,80,1024.2,1.8,2.9,328,10.70,0,0.0,120.4,0.0,0,211.0,16.83,8.03,46710,0.810,6.9,7.38,91.1,-48.5,0.1
"10-06-2018 00:45:00",12.2,12.50,82,1024.0,1.9,2.5,321,10.80,0,0.0,120.4,0.0,0,202.0,16.85,8.03,46750,0.810,7.4,7.39,91.3,-48.5,0.0
"10-06-2018 01:00:00",12.2,12.40,81,1024.0,2.0,2.6,324,10.70,0,0.0,120.4,0.0,0,199.0,16.86,8.03,46640,0.800,7.4,7.45,91.9,-48.6,0.1
"10-06-2018 01:15:00",12.2,12.20,82,1024.0,2.5,3.2,333,10.60,0,0.0,120.4,0.0,0,204.0,16.86,8.03,46680,0.790,7.3,7.36,90.9,-48.3,0.1
"10-06-2018 01:30:00",12.2,12.40,81,1024.0,2.1,3.1,347,10.60,0,0.0,120.4,0.0,0,213.0,16.80,8.03,46800,0.800,6.4,7.31,90.1,-48.1,0.1
"10-06-2018 01:45:00",12.2,12.50,78,1023.9,2.0,2.9,344,10.40,0,0.0,120.4,0.0,0,212.0,16.82,8.02,46740,0.790,7.0,7.28,89.8,-47.8,0.1
"10-06-2018 02:00:00",12.2,12.30,78,1024.1,2.5,3.8,331,10.30,0,0.0,120.4,0.0,0,209.0,16.81,8.02,46740,0.790,6.8,7.27,89.6,-47.8,0.1
"10-06-2018 02:15:00",12.2,11.80,78,1023.6,2.4,3.3,338,9.80,0,0.0,120.4,0.0,0,238.0,16.80,8.02,46790,0.770,7.1,7.21,88.9,-47.7,0.1
"10-06-2018 02:30:00",12.2,11.60,80,1023.4,2.1,3.2,291,9.80,0,0.0,120.4,0.0,0,189.0,16.83,8.03,46600,0.790,6.2,7.17,88.4,-48.2,0.1
"10-06-2018 02:45:00",12.2,12.00,79,1023.6,2.5,3.5,10,10.10,0,0.0,120.4,0.0,0,308.0,16.75,8.02,46810,0.780,6.7,7.23,89.1,-47.7,0.1
"10-06-2018 03:00:00",12.2,11.40,78,1023.5,2.7,3.5,346,9.50,0,0.0,120.4,0.0,0,13.0,16.76,8.03,46950,0.790,6.6,7.28,89.8,-48.1,0.1
"10-06-2018 03:15:00",12.2,11.40,79,1023.2,2.6,3.4,358,9.60,0,0.0,120.4,0.0,0,9.0,16.72,8.03,46850,0.770,7.0,7.33,90.3,-48.1,0.1
"10-06-2018 03:30:00",12.1,11.50,79,1023.2,2.5,3.4,16,9.70,0,0.0,120.4,0.0,0,11.0,16.63,8.03,46950,0.800,6.8,7.36,90.6,-48.4,0.1
"10-06-2018 03:45:00",12.2,11.60,81,1023.0,2.1,3.1,14,10.00,0,0.0,120.4,0.0,0,31.0,16.78,8.04,46790,0.790,7.6,7.41,91.4,-48.7,0.1
"10-06-2018 04:00:00",12.1,11.50,81,1023.2,2.6,3.2,344,9.80,0,0.0,120.4,0.0,0,56.0,16.83,8.01,45900,0.780,7.2,7.39,90.9,-47.4,0.1
"10-06-2018 04:15:00",12.2,11.10,80,1023.3,2.6,3.7,330,9.40,0,0.0,120.4,0.0,0,64.0,16.83,8.00,45690,0.820,7.2,7.35,90.2,-46.9,0.1
"10-06-2018 04:30:00",12.2,11.60,82,1023.7,2.5,4.1,308,10.00,0,0.0,120.4,0.0,0,84.0,16.88,8.01,45690,0.830,6.4,7.35,90.4,-47.1,0.1
"10-06-2018 04:45:00",12.2,11.30,83,1023.7,3.3,4.3,291,9.90,0,0.0,120.4,0.0,0,107.0,16.91,8.02,46110,0.730,7.2,7.32,90.2,-47.6,0.1
"10-06-2018 05:00:00",12.2,11.40,84,1024.0,3.4,4.7,278,10.10,0,0.0,120.4,0.0,0,112.0,16.88,8.02,46110,0.790,6.5,7.36,90.6,-47.6,0.1
"10-06-2018 05:15:00",12.1,11.50,85,1024.0,3.5,4.8,307,10.20,0,0.0,120.4,0.0,0,149.0,16.77,8.01,45650,0.780,7.5,7.35,90.2,-47.2,0.1
"10-06-2018 05:30:00",12.2,11.30,83,1024.3,3.6,5.1,329,9.80,0,0.0,120.4,0.0,0,179.0,16.76,8.01,45810,0.830,6.6,7.37,90.4,-47.4,0.1
"10-06-2018 05:45:00",12.2,11.00,81,1024.6,3.2,4.7,317,9.30,0,0.0,120.4,0.0,0,184.0,16.71,8.02,45930,0.820,6.4,7.39,90.6,-47.5,0.1
"10-06-2018 06:00:00",12.1,11.10,82,1024.4,3.0,4.0,326,9.50,0,0.0,120.4,0.0,0,196.0,16.68,8.02,45940,0.840,6.1,7.39,90.6,-47.6,0.1
"10-06-2018 06:15:00",12.2,11.10,82,1024.4,2.5,3.4,321,9.50,0,0.0,120.4,0.0,0,206.0,16.66,8.02,46090,0.840,5.9,7.39,90.6,-47.7,0.0
"10-06-2018 06:30:00",12.1,11.40,81,1024.4,2.7,4.2,318,9.70,0,0.0,120.4,0.0,0,241.0,16.64,8.01,45770,0.770,6.9,7.37,90.2,-47.4,0.0
"10-06-2018 06:45:00",12.1,11.10,82,1024.5,2.3,3.2,339,9.60,0,0.0,120.4,0.0,5,246.0,16.71,8.02,45940,0.840,7.0,7.37,90.4,-47.7,0.0
"10-06-2018 07:00:00",12.2,11.20,81,1024.6,2.1,3.1,312,9.50,0,0.0,120.4,0.0,17,230.0,16.70,8.02,46030,0.800,6.9,7.37,90.4,-47.7,0.1
"10-06-2018 07:15:00",12.2,11.40,81,1024.7,2.1,3.3,328,9.70,0,0.0,120.4,0.0,39,228.0,16.68,8.02,46150,0.790,6.4,7.37,90.5,-47.9,0.1
"10-06-2018 07:30:00",12.4,11.30,81,1024.8,2.2,3.5,320,9.60,0,0.0,120.4,0.0,154,217.0,16.66,8.03,46150,0.810,6.0,7.40,90.8,-48.2,0.1
"10-06-2018 07:45:00",12.4,11.30,79,1024.6,1.6,3.1,324,9.40,0,0.0,120.4,0.0,217,218.0,16.66,8.02,46160,0.820,6.1,7.39,90.6,-48.0,0.1
"10-06-2018 08:00:00",12.6,12.00,80,1024.6,1.3,2.9,333,10.20,0,0.0,120.4,0.0,265,220.0,16.69,8.03,46220,0.820,5.8,7.41,91.0,-48.3,0.1
"10-06-2018 08:15:00",12.6,12.10,79,1024.9,2.3,3.4,324,10.20,0,0.0,120.4,0.0,306,223.0,16.69,8.03,46230,0.800,5.8,7.41,90.9,-48.4,0.1
"10-06-2018 08:30:00",12.6,12.60,80,1025.1,2.2,3.6,331,10.70,0,0.0,120.4,0.0,383,223.0,16.70,8.03,46340,0.800,5.5,7.43,91.2,-48.4,0.1
"10-06-2018 08:45:00",12.7,12.70,80,1025.4,2.3,3.6,327,10.90,0,0.0,120.4,0.0,528,216.0,16.68,8.03,46230,0.810,4.5,7.43,91.2,-48.4,0.1
"10-06-2018 09:00:00",12.5,12.70,80,1025.5,2.7,4.1,339,10.80,0,0.0,120.4,0.0,239,213.0,16.71,8.04,46410,0.830,5.2,7.42,91.3,-48.7,0.1
"10-06-2018 09:15:00",12.7,13.30,80,1025.4,2.7,4.3,14,11.30,0,0.0,120.4,0.0,513,222.0,16.73,8.03,46470,0.850,3.9,7.39,90.9,-48.5,0.1
"10-06-2018 09:30:00",12.6,13.50,79,1025.5,2.5,4.2,11,11.50,0,0.0,120.4,0.0,372,226.0,16.79,8.04,46660,0.870,4.5,7.35,90.6,-48.7,0.1
"10-06-2018 09:45:00",12.5,13.70,76,1025.4,2.4,4.2,28,11.40,0,0.0,120.4,0.0,260,247.0,16.79,8.04,46620,0.860,5.1,7.36,90.7,-48.8,0.1
"10-06-2018 10:00:00",12.5,13.80,73,1025.4,2.4,4.3,40,11.20,0,0.0,120.4,0.0,288,246.0,16.80,8.04,46550,0.780,4.8,7.36,90.6,-48.8,0.0
"10-06-2018 10:15:00",12.5,13.90,73,1025.3,2.5,5.0,73,11.20,0,0.0,120.4,0.0,279,249.0,16.82,8.04,46770,0.820,5.0,7.37,91.0,-48.9,0.1
"10-06-2018 10:30:00",12.5,14.00,74,1025.0,2.2,5.3,52,11.50,0,0.0,120.4,0.0,366,220.0,16.79,8.05,46880,0.840,4.9,7.53,92.9,-49.8,0.1
"10-06-2018 10:45:00",12.5,14.10,74,1025.1,2.3,5.4,76,11.50,0,0.0,120.4,0.0,328,212.0,16.80,8.05,46850,0.810,5.3,7.51,92.6,-49.7,0.0
"10-06-2018 11:00:00",12.5,14.00,74,1025.0,3.1,5.5,97,11.40,0,0.0,120.4,0.0,396,210.0,16.81,8.05,46620,0.870,4.9,7.55,93.1,-49.3,0.1
"10-06-2018 11:15:00",12.5,14.20,74,1025.0,2.9,4.4,95,11.70,0,0.0,120.4,0.0,374,207.0,16.83,8.04,46640,0.830,4.9,7.55,93.1,-49.2,0.1
"10-06-2018 11:30:00",12.6,14.10,75,1024.9,3.2,4.9,103,11.60,0,0.0,120.4,0.0,362,207.0,16.84,8.04,46630,0.870,5.1,7.55,93.1,-49.2,0.1
"10-06-2018 11:45:00",12.5,14.20,75,1025.1,2.8,4.5,109,11.70,0,0.0,120.4,0.0,320,205.0,16.83,8.05,46650,0.850,5.7,7.54,92.9,-49.3,0.1
"10-06-2018 12:00:00",12.6,14.30,73,1025.1,2.1,4.2,95,11.60,0,0.0,120.4,0.0,373,208.0,16.84,8.05,46640,0.810,5.7,7.56,93.3,-49.4,0.1
"10-06-2018 12:15:00",12.6,14.40,72,1024.9,2.0,3.7,112,11.60,0,0.0,120.4,0.0,439,202.0,16.87,8.05,46620,0.810,5.6,7.61,94.0,-49.6,0.0
"10-06-2018 12:30:00",12.7,14.60,70,1024.7,2.9,4.6,104,11.60,0,0.0,120.4,0.0,548,204.0,16.93,8.06,46720,0.870,5.3,7.71,95.3,-50.0,0.1
"10-06-2018 12:45:00",12.7,14.60,70,1024.6,3.2,5.1,107,11.60,0,0.0,120.4,0.0,520,214.0,16.96,8.06,46670,0.730,5.4,7.68,95.0,-50.1,0.1
"10-06-2018 13:00:00",12.7,14.60,70,1024.2,3.8,5.4,108,11.60,0,0.0,120.4,0.0,706,210.0,16.90,8.06,46700,0.790,4.4,7.67,94.8,-50.2,0.1
"10-06-2018 13:15:00",12.8,14.70,69,1024.2,3.5,5.5,96,11.60,0,0.0,120.4,0.0,680,213.0,16.99,8.06,46450,0.800,4.5,7.71,95.3,-50.3,0.1
"10-06-2018 13:30:00",12.7,14.80,69,1024.4,3.1,5.2,112,11.70,0,0.0,120.4,0.0,604,230.0,17.03,8.06,46750,0.780,4.1,7.60,94.1,-50.1,0.0
"10-06-2018 13:45:00",12.8,14.80,70,1024.3,2.7,4.2,84,11.80,0,0.0,120.4,0.0,675,218.0,16.95,8.06,46970,0.840,4.2,7.57,93.7,-50.1,0.1
"10-06-2018 14:00:00",12.6,14.80,70,1024.3,2.8,4.9,85,11.80,0,0.0,120.4,0.0,542,199.0,16.90,8.06,46830,0.810,5.2,7.51,92.9,-50.0,0.1
"10-06-2018 14:15:00",12.8,14.80,69,1024.2,3.1,4.8,113,11.70,0,0.0,120.4,0.0,738,207.0,16.92,8.06,46610,0.840,4.2,7.52,92.9,-49.9,0.1
"10-06-2018 14:30:00",12.6,14.90,72,1024.3,2.4,4.7,82,12.10,0,0.0,120.4,0.0,350,27.0,16.98,8.06,46970,0.800,5.9,7.54,93.4,-50.1,0.1
"10-06-2018 14:45:00",12.6,14.80,73,1024.1,2.8,5.3,78,12.10,0,0.0,120.4,0.0,210,335.0,17.01,8.06,46950,0.770,5.7,7.55,93.6,-50.3,0.1
"10-06-2018 15:00:00",12.6,14.80,73,1024.1,2.7,5.0,102,12.20,0,0.0,120.4,0.0,244,28.0,17.10,8.06,46880,0.780,5.8,7.61,94.5,-50.2,0.1
"10-06-2018 15:15:00",12.6,14.90,74,1023.9,3.0,4.9,107,12.30,0,0.0,120.4,0.0,287,40.0,17.03,8.06,46940,0.750,5.7,7.60,94.3,-50.1,0.1
"10-06-2018 15:30:00",12.5,14.90,73,1023.6,3.8,5.7,115,12.20,0,0.0,120.4,0.0,235,60.0,17.13,8.06,46360,0.760,6.7,7.67,95.1,-50.0,0.1
"10-06-2018 15:45:00",12.5,15.10,75,1023.3,4.4,5.9,91,12.50,0,0.0,120.4,0.0,188,53.0,17.25,8.05,45640,0.790,8.4,7.80,96.6,-49.5,0.1
"10-06-2018 16:00:00",12.4,15.10,73,1023.4,4.8,6.1,113,12.40,0,0.0,120.4,0.0,155,37.0,17.36,8.05,44740,0.770,11.3,7.91,97.7,-49.6,0.1
"10-06-2018 16:15:00",12.8,15.40,74,1023.0,5.0,8.2,116,12.70,0,0.0,120.4,0.0,375,36.0,17.21,8.04,44660,0.780,10.5,7.87,97.0,-49.1,0.1
"10-06-2018 16:30:00",12.8,15.50,73,1022.8,5.6,7.0,116,12.70,0,0.0,120.4,0.0,338,47.0,17.27,8.04,44420,0.810,11.3,7.84,96.6,-49.1,0.1
"10-06-2018 16:45:00",12.7,15.40,74,1022.6,6.4,8.2,125,12.70,0,0.0,120.4,0.0,228,43.0,17.26,8.04,44510,0.830,12.1,7.85,96.7,-49.3,0.1
"10-06-2018 17:00:00",12.4,15.40,77,1022.7,5.9,7.3,119,13.10,0,0.0,120.4,0.0,62,40.0,17.23,8.04,44650,0.790,12.5,7.85,96.7,-49.3,0.1
"10-06-2018 17:15:00",12.4,15.50,78,1022.7,6.1,8.1,125,13.20,0,0.0,120.4,0.0,34,36.0,17.21,8.05,44600,0.790,12.5,7.86,96.8,-49.5,0.1
"10-06-2018 17:30:00",12.3,15.70,78,1022.7,4.9,6.5,152,13.50,0,0.0,120.4,0.0,32,43.0,17.22,8.05,44670,0.800,12.6,7.85,96.8,-49.7,0.1
"10-06-2018 17:45:00",12.3,15.80,76,1022.6,4.3,5.4,102,13.30,0,0.0,120.4,0.0,21,335.0,17.20,8.05,45080,0.780,11.9,7.81,96.3,-49.6,0.1
"10-06-2018 18:00:00",12.3,15.90,76,1022.5,4.3,5.5,143,13.40,0,0.0,120.4,0.0,8,11.0,17.12,8.05,45610,0.780,9.3,7.65,94.5,-49.4,0.1
"10-06-2018 18:15:00",12.3,15.90,76,1022.7,4.2,5.4,118,13.40,0,0.0,120.4,0.0,2,355.0,17.04,8.05,45860,0.810,8.9,7.60,93.7,-49.6,0.1
"10-06-2018 18:30:00",12.3,15.90,74,1022.5,5.0,7.4,81,13.20,0,0.0,120.4,0.0,0,346.0,17.03,8.05,45880,0.770,8.4,7.61,94.0,-49.5,0.1
"10-06-2018 18:45:00",12.3,15.80,75,1022.4,5.6,7.5,144,13.20,0,0.0,120.4,0.0,0,78.0,16.98,8.05,45770,0.780,9.8,7.61,93.8,-49.5,0.1
"10-06-2018 19:00:00",12.3,15.70,76,1022.6,5.1,6.1,134,13.20,0,0.0,120.4,0.0,0,222.0,16.97,8.04,45980,0.790,10.1,7.63,94.1,-49.1,0.1
"10-06-2018 19:15:00",12.3,15.70,77,1022.5,5.1,6.4,151,13.40,0,0.0,120.4,0.0,0,68.0,16.95,8.05,45850,0.770,9.4,7.63,94.0,-49.4,0.1
"10-06-2018 19:30:00",12.3,15.60,77,1022.4,5.1,6.2,322,13.30,0,0.0,120.4,0.0,0,217.0,16.92,8.05,45800,0.770,9.7,7.65,94.2,-49.3,0.1
"10-06-2018 19:45:00",12.3,15.70,79,1022.3,4.7,6.5,169,13.50,0,0.0,120.4,0.0,0,111.0,16.89,8.05,45680,0.790,10.1,7.66,94.2,-49.3,0.1
"10-06-2018 20:00:00",12.3,16.00,79,1022.5,4.2,6.1,175,13.80,0,0.0,120.4,0.0,0,270.0,16.87,8.04,45670,0.790,10.1,7.70,94.6,-49.0,0.0
"10-06-2018 20:15:00",12.3,16.20,79,1022.4,4.5,5.9,182,14.10,0,0.0,120.4,0.0,0,252.0,16.84,8.04,45610,0.770,10.8,7.71,94.7,-49.0,0.1
"10-06-2018 20:30:00",12.2,16.50,77,1022.2,6.0,7.7,188,14.10,0,0.0,120.4,0.0,0,207.0,16.85,8.04,46000,0.750,9.2,7.65,94.2,-49.0,0.1
"10-06-2018 20:45:00",12.3,16.40,75,1022.2,5.3,6.8,196,13.80,0,0.0,120.4,0.0,0,213.0,16.89,8.05,46040,0.710,9.0,7.67,94.5,-49.3,0.1
"10-06-2018 21:00:00",12.2,16.30,77,1022.2,5.0,6.5,200,13.90,0,0.0,120.4,0.0,0,212.0,16.90,8.05,46250,0.710,8.7,7.61,93.8,-49.3,0.1
"10-06-2018 21:15:00",12.2,16.30,79,1022.1,5.5,7.6,188,14.10,0,0.0,120.4,0.0,0,196.0,16.92,8.04,46270,0.770,8.5,7.57,93.4,-49.2,0.1
